name,year,geoid,data_id,deltap,deltapcp,HPI,geo,ua,popu,area,popdse,logpop,logpopdse
55025_2011,2011,55025,25,1.053849623160787,0.8295535530164985,0.8550988923538018,-0.9996083339545022,1.4938611351624964,-0.02231520996703667,-0.06971024914795686,-0.13124054038434652,0.5743439767014175,0.2731706509839707
39035_2011,2011,39035,26,0.5523416858256441,1.0716144235289773,-1.3803295849415238,-0.1930202204159888,1.3645219549830077,0.9477417493024571,-0.06640717336770617,1.2934582107585315,1.366136839310436,1.294362434888773
37071_2011,2011,37071,27,-1.9891633625440965,-2.0238227415338055,-0.6627642138679448,1.2532403036659217,-1.4744211933225384,-0.3855371400285854,-0.47149105717957224,0.25538283575047543,-0.1635634027894413,0.6558398459159396
39055_2011,2011,39055,28,2.0397502972884523,2.439573548207761,-0.9953483174477817,-0.19003137873742584,0.7545165278366849,-0.5279987326516613,-0.4508824369779311,-0.5284648528183922,-0.8345978751328325,-0.3421944930977208
42007_2012,2012,42007,29,-0.3196360959209119,-0.07757543879014565,0.39455539900526987,-0.28365683772337874,-1.3932688288525112,-0.43153870317234333,-0.43469782511053934,-0.1712409971228791,-0.3280289455329447,0.2247164175043032
17041_2012,2012,17041,30,-2.1101000532919767,-2.0114018506404436,0.3482252751235017,-0.8982092673140016,-1.597802373687403,-0.6202652841207924,-0.44687188737651684,-0.9453368989525003,-2.141472574908432,-2.0612795137207205
4021_2012,2012,4021,31,-0.38325953110128314,-0.5616347603704737,-1.2214834459183184,-1.124091883243298,-0.5434258054215353,-0.16550686666487457,1.8303898321178171,-0.8908346039217486,0.3540614548211573,-1.6188152353171708
17147_2012,2012,17147,32,-1.4719869218960588,-0.9947929648265319,0.3112714858368535,-0.8998676150486384,-1.3016161313243686,-0.6244035682834029,-0.43634706595944983,-0.9682834547664744,-2.294982682440385,-2.318956050738369
37021_2012,2012,37021,33,0.7617982210418764,0.6260288956413703,1.3073691492948747,-0.46379568477694966,0.7766642403738799,-0.3387478101512356,-0.33541719848784357,-0.20235535505125893,-0.023830132712439285,0.18548435908549069
37025_2012,2012,37025,34,0.16382406655612827,-0.18363808942875648,-0.7046819449990677,1.5035877375883318,0.6733303668828643,-0.413803916421513,-0.4709535608387851,0.10898582021287322,-0.260772218490936,0.5261769812779352
39085_2012,2012,39085,35,-0.3679296043046059,-0.08422263315897473,-1.3113859482127022,-0.307572702510041,0.6657717832117686,-0.3574447260177745,-0.18888283410525494,-0.5151227138547394,-0.07692290891371201,-0.31479762588729593
37179_2012,2012,37179,36,1.5336728031339175,1.2952556358562004,-0.5877535371069861,1.5601151620070064,0.518485982718085,-0.3837759545286444,-0.34479352345125414,-0.3044233870484733,-0.15786213335232258,0.045917827847297275
37159_2012,2012,37159,37,-0.7557869500030344,-0.5259515651093677,-0.660006468398791,1.2104905759046383,-1.6489010706137688,-0.47221907764747606,-0.3979689087677133,-0.44865101074325114,-0.5061864487688618,-0.18767712783535578
42129_2012,2012,42129,38,-0.07241937761911303,0.2930682283810273,0.331678802308585,-0.40912313996137983,-0.18943298045519424,-0.18946225091870164,-0.1624949798087825,-0.24741786275330116,0.3108590488482533,0.12604885568610136
42125_2012,2012,42125,39,-0.0366143775743839,0.1408632795966411,0.6460617857920131,-0.3794802029250344,0.290287103296255,-0.38366431242786464,-0.24310105424018486,-0.4970793513699273,-0.15750202389654372,-0.27880568792672783
45091_2012,2012,45091,40,1.0634282079073967,0.6963862966022337,-0.295432517376781,1.8181381886863237,0.8422978814099072,-0.3508967286461989,-0.3190074813407596,-0.2781769134402932,-0.05794613108677246,0.08354190351638396
39103_2012,2012,39103,41,-0.10009147100966796,0.09158690590081552,-1.148127416438851,-0.25684302352431987,0.6568528667189152,-0.4272699608245519,-0.444257909563647,-0.10926633590888836,-0.3113433617047757,0.29890321800778874
45057_2012,2012,45057,42,0.6384301235068506,0.2772402023933024,-0.20111762233175182,1.7811243917880633,-0.21999426291382135,-0.5458175645794832,-0.3835300115765101,-0.7263176981447578,-0.9737475648687323,-0.8581934242266875
17019_2012,2012,17019,43,-0.41671924145978395,-0.4435021154983372,0.5153446505541662,-0.8928387861626635,1.1367180058878397,-0.3891285033379379,-0.18036558447061793,-0.5834728247600024,-0.17531011993062642,-0.46300462935016157
37109_2012,2012,37109,44,0.5747088511467386,0.66209726039805,-0.17023087307723928,1.150597729388465,-1.6504806761741984,-0.5460759721385913,-0.4975803024242705,-0.46236175007601715,-0.9759444230250904,-0.21271609574932798
32003_2012,2012,32003,45,0.9206534433315958,0.6627760463324606,-1.7498674778080103,-1.1339381851666925,1.4133133244756224,1.8614307373288252,3.0783736328990665,-0.4858415073214879,1.7484159086267292,-0.2569729655349047
39153_2012,2012,39153,46,-0.656272333980936,-0.45306182021299374,-1.3522005811561646,0.01575273695789039,-0.7198835681824513,0.03374668630316484,-0.4456498871507783,1.9126552867591786,0.6470188585684722,1.5504537741490827
4013_2012,2012,4013,47,0.5138187421753689,0.12071541281844972,-0.31032434291020616,-1.1242285152277156,1.1892350428406382,4.304079620429325,3.5992443343079907,-0.06953725392167188,2.3220506599795274,0.3439447141678552
37119_2012,2012,37119,48,5.103043637323115,4.70989443917008,-0.31694293203617235,1.8335690081133276,0.7319140851133311,0.5696739286484572,-0.3860934555535099,3.0030095795775473,1.1376698146177011,1.8928877790229093
42003_2012,2012,42003,49,-0.17351286023809898,-0.034905792331379505,0.7574747027457895,-0.2597778200027684,1.5756775921404156,0.898896448602883,-0.29651532696464067,2.752346329677884,1.3398757703361737,1.8231147071794012
39093_2012,2012,39093,50,-0.13246044968465517,0.1327569541317403,-1.5943306333477878,-0.3951910175054568,0.7634897617706639,-0.26673363752579937,-0.2145769965898846,-0.3019826266797891,0.15417556806501698,0.04947170453336951
36019_2012,2012,36019,51,-0.30790843726423917,-0.09172106674789716,1.6642214130032575,-1.031079132248753,-1.0581442718023983,-0.5424381958210495,-0.12518262737172894,-0.8859922937756892,-0.9455325559050693,-1.586949409666922
42029_2012,2012,42029,52,0.5196537490272516,0.6038375578298885,1.5186124522319855,-0.8666260897231504,-0.3179697838630027,-0.009861470904775784,-0.28956462647994075,0.4804635275989467,0.5910379797589981,0.8293247068261269
39133_2012,2012,39133,53,-0.21633637215956075,0.10252749618089739,-1.2198287986368261,-0.01763599792778938,0.6840205477328534,-0.4425636742257489,-0.40566383501910974,-0.3212576352013192,-0.37271587455585586,0.021086792821636877
55025_2012,2012,55025,54,0.3100795353021843,0.06918543850855507,0.7905676483756241,-0.9996083339545022,1.4583913252493677,-0.013416456450953051,-0.06971024914795686,-0.11804610036944763,0.5863062008198848,0.2886942786857977
39035_2012,2012,39035,55,0.24816592586033193,0.6207834840784261,-1.5628923349994455,-0.1930202204159888,-1.272789369445171,0.9426965298717146,-0.06640717336770617,1.2860206973472492,1.3634619063631481,1.2908911183746543
37071_2012,2012,37071,56,-0.05376967479971646,-0.021741177499051616,-0.7818988181353483,1.2532403036659217,0.5331174492918623,-0.38400927397521784,-0.47149105717957224,0.2630935773203246,-0.15861521803493475,0.6622612089152042
39055_2012,2012,39055,57,-0.45110754512873247,-0.42064148740405427,-1.0218226739516496,-0.19003137873742584,-0.17697293549498536,-0.5273903459226932,-0.4508824369779311,-0.5257314871139895,-0.8302295539479454,-0.33652563010419584
42007_2013,2013,42007,58,-1.2055560261089386,-1.0065602553847341,0.44805566110683603,-0.28365683772337874,-0.7786555419885401,-0.4317883298920643,-0.43469782511053934,-0.17227352016378736,-0.3290149760013188,0.22343682401814405
17041_2013,2013,17041,59,2.532149408471116,2.97901879337792,0.37580272981503116,-0.8982092673140016,1.0799710474347999,-0.6202853546108202,-0.44687188737651684,-0.9454251865938713,-2.1421535265677454,-2.0621631978578194
4021_2013,2013,4021,60,0.2555519641218971,0.23660398676272007,-0.5419749623190484,-1.124091883243298,-0.3098842020202304,-0.16172985132276463,1.8303898321178171,-0.8895441433320939,0.36067555254132044,-1.6102319821686115
17147_2013,2013,17147,61,-0.12383950366122796,0.2906029666294682,0.31071993674302295,-0.8998676150486384,-0.8834052175584527,-0.624508938356049,-0.43634706595944983,-0.9687228474662863,-2.299280754283346,-2.3245337475010093
37021_2013,2013,37021,62,-1.1116351361855605,-1.41316439765093,1.4844164084144886,-0.46379568477694966,-1.5422940282052042,-0.33451419116099285,-0.33541719848784357,-0.19057744645051877,-0.012258557465877704,0.20050103465804206
37025_2013,2013,37025,63,-0.537621695564363,-0.9035488400953935,-0.679862235776692,1.5035877375883318,-0.7915114912374803,-0.40995539995867897,-0.4709535608387851,0.12834602321338526,-0.24685957553499796,0.5442317094523165
39085_2013,2013,39085,64,-0.7232482212733542,-0.5714194677833047,-1.2898755335533096,-0.307572702510041,-0.8360299183371882,-0.3571097997154352,-0.18888283410525494,-0.5144945235229293,-0.07594182374133007,-0.3135244500153301
37179_2013,2013,37179,65,-0.616909493812393,-1.1171384116923175,-0.40960317979970995,1.5601151620070064,-0.823721784640496,-0.3784121160687101,-0.34479352345125414,-0.28902506883135914,-0.14073219718300403,0.06814770481323651
37159_2013,2013,37159,66,-0.9212132828996312,-0.8270377123380545,-0.690341668559473,1.2104905759046383,-1.0613924875294318,-0.4717938341400117,-0.3979689087677133,-0.44716051468377527,-0.5041152964109473,-0.1849893500386924
42129_2013,2013,42129,67,-1.98856003326903,-1.6862180880137156,0.4149627154770014,-0.40912313996137983,-1.467210523017879,-0.19212660846989432,-0.1624949798087825,-0.2521382010931,0.30591430767240574,0.11963196149099102
42125_2013,2013,42125,68,-0.714087323575018,-0.4787364285046828,0.8258667903807808,-0.3794802029250344,-1.0695277527300366,-0.38398042264580273,-0.24310105424018486,-0.49775352025330505,-0.1585220584393969,-0.28012940811835657
45091_2013,2013,45091,69,-0.937432120348567,-1.444214395618455,-0.15313285116849207,1.8181381886863237,-0.20689198736532,-0.3449320298910569,-0.3190074813407596,-0.2624350532046913,-0.041023836639659944,0.10550231837598736
39103_2013,2013,39103,70,-0.5596073213629016,-0.5542387709082346,-1.05105477592467,-0.25684302352431987,-0.6699116479736997,-0.42602433603720036,-0.444257909563647,-0.10386070201674988,-0.3065360744619115,0.30514173535499284
45057_2013,2013,45057,71,0.5153692640164068,0.2285900311848026,-0.22097338970965283,1.7811243917880633,-0.04450163022093063,-0.5442357590841658,-0.3835300115765101,-0.721087200565624,-0.96042314737506,-0.8409020496497231
17019_2013,2013,17019,72,-0.330863326320663,-0.40205182642385345,0.48666409767497704,-0.8928387861626635,-0.3439615651825688,-0.3869897417443487,-0.18036558447061793,-0.5795359049453865,-0.16829491612442166,-0.4539008513380632
37109_2013,2013,37109,73,-0.2930833337540422,-0.29696280340385905,-0.056611759748140825,1.150597729388465,-1.6206461345691283,-0.5454337164577011,-0.4975803024242705,-0.4585209833220273,-0.9704948004342352,-0.20564400746107456
32003_2013,2013,32003,74,-1.334216630977716,-1.6912553780369024,-0.9275077789066204,-1.1339381851666925,-1.3960181586231803,1.8993351121519855,3.0783736328990665,-0.47723914612934765,1.7610712128167134,-0.24054991221298005
39153_2013,2013,39153,75,-0.7717256202416258,-0.64659817523648,-1.3003549663360905,0.01575273695789039,-0.6277850684537821,0.035004855146783705,-0.4456498871507783,1.9181547400552121,0.6485801057989274,1.552479837381507
4013_2013,2013,4013,76,-0.5529552211895918,-0.9557578045472603,0.6979074006120878,-1.1242285152277156,1.1580362528039845,4.391722432758296,3.5992443343079907,-0.05209149877032736,2.336851544707704,0.36315213229494336
37119_2013,2013,37119,77,-5.077184285405216,-5.894362107185326,-0.012487832241694677,1.8335690081133276,-2.267424023311227,0.5991223551417726,-0.3860934555535099,3.101373989842535,1.1578660071563913,1.9190968011043603
42003_2013,2013,42003,78,-1.1219894436492737,-1.0386402422578482,0.9339704127715741,-0.2597778200027684,-1.279293067503196,0.902575620306107,-0.29651532696464067,2.7614179417472045,1.3418825672343435,1.8257189695479825
39093_2013,2013,39093,79,-0.624011734187022,-0.5624457366663589,-1.565650080468598,-0.3951910175054568,-0.6422348233478098,-0.26522960517933974,-0.2145769965898846,-0.2989907320082993,0.15752040944201556,0.0538123752484443
36019_2013,2013,36019,80,-0.9206311007233107,-0.6967981456983554,1.5754220088965347,-1.031079132248753,-0.9788232651491638,-0.5425711628174837,-0.12518262737172894,-0.8862107468130535,-0.9466250615894969,-1.5883671782711553
42029_2013,2013,42029,81,-1.067221101284469,-1.1134667937712246,1.617891289121488,-0.8666260897231504,-0.34457284918477304,-0.005852390521719258,-0.28956462647994075,0.49015175687696977,0.5963425049201636,0.836208501329145
39133_2013,2013,39133,82,-1.0166371136918686,-0.8683726581748868,-1.1293747472486118,-0.01763599792778938,-0.8820336686459691,-0.4424244352011809,-0.40566383501910974,-0.3207534773017777,-0.37213648064179705,0.02183868443973952
55025_2013,2013,55025,83,-0.055228665372989046,-0.28374723878493785,0.8479287541340039,-0.9996083339545022,1.4532843142059806,-0.004976815394255813,-0.06971024914795686,-0.10553240065163894,0.5974965759561607,0.3032162628907166
39035_2013,2013,39035,84,-1.4366412342882497,-1.2385767685699411,-1.5524129022166637,-0.1930202204159888,-1.3781805359568187,0.940185209806984,-0.06640717336770617,1.2823185839541293,1.3621272557149027,1.289159114273196
37071_2013,2013,37071,85,-0.8500339001628003,-0.8790355261713352,-0.6699343520877414,1.2532403036659217,-0.8147440097848125,-0.3823923451223517,-0.47149105717957224,0.27125379505035585,-0.1534100279761865,0.6690160930809458
39055_2013,2013,39055,86,-0.9448710263569972,-0.7954126658773588,-0.989832826509476,-0.19003137873742584,-0.9307204713123942,-0.527295011095061,-0.4508824369779311,-0.5253031659433846,-0.8295470794916047,-0.3356399698014986
42007_2014,2014,42007,87,-0.47053242924854743,-0.10820653897985634,0.6466133348858437,-0.28365683772337874,-0.745986584439531,-0.43270906362209044,-0.43469782511053934,-0.1760819243283074,-0.3326618969686475,0.21870413829141983
17041_2014,2014,17041,88,-1.8679768876162994,-1.854662268745491,0.7315518953357516,-0.8982092673140016,-1.5765387335779264,-0.6202100902732158,-0.44687188737651684,-0.945094109717432,-2.1396027901128782,-2.058853053733301
4021_2014,2014,4021,89,0.7872630223047365,0.060756328958117355,0.04487327351668506,-1.124091883243298,-0.4728971919422363,-0.14772943012273518,1.8303898321178171,-0.8847607384527618,0.3847494397815284,-1.578990794451855
17147_2014,2014,17147,90,-1.2219596777356199,-1.0837329135375375,0.44419481745002243,-0.8998676150486384,-0.6064257542152679,-0.6244963942997817,-0.43634706595944983,-0.9686705385150965,-2.2987679283536155,-2.3238682436447067
37021_2014,2014,37021,91,0.7896629950761264,0.697589759831313,1.9284134289481039,-0.46379568477694966,0.2699431755685257,-0.3311536384869601,-0.33541719848784357,-0.18122840403968424,-0.0031850337757101713,0.2122759364023496
37025_2014,2014,37025,92,0.7703016159486297,0.22271069128178958,-0.4686189328395813,1.5035877375883318,0.6505385887563772,-0.40437078610843874,-0.4709535608387851,0.15643977466620124,-0.22707051534500308,0.5699123873571803
39085_2014,2014,39085,93,0.044002471242575815,0.34915012537502804,-1.1740502238488884,-0.307572702510041,0.5702776875334793,-0.35759274588172957,-0.18888283410525494,-0.5154003407427993,-0.0773568613774896,-0.315360775088992
37179_2014,2014,37179,94,1.1379281310199145,0.497803326076919,-0.14265341838571105,1.5601151620070064,0.6144151571333674,-0.3712444423175258,-0.34479352345125414,-0.26844836277170225,-0.1183716201767167,0.09716549285867683
37159_2014,2014,37159,95,0.40300390004519715,0.5516074919300004,-0.5778256534180356,1.2104905759046383,-1.0591460891865612,-0.471206772306698,-0.3979689087677133,-0.44510283865276923,-0.5012643404378653,-0.1812896047570707
42129_2014,2014,42129,96,-0.22807772547355376,0.17243376860382412,0.5522984398408157,-0.40912313996137983,-0.027602911223693603,-0.1943531784573554,-0.1624949798087825,-0.25608292940851385,0.30175969072945047,0.11424042806263399
42125_2014,2014,42125,97,0.0954663564920356,0.3458319226736965,1.1297703410814293,-0.3794802029250344,0.2215358717851163,-0.3839917122964434,-0.24310105424018486,-0.49777759764990065,-0.15855851113102298,-0.2801767135398075
45091_2014,2014,45091,98,0.80231625332746,0.23868241132361978,0.07631157186502813,1.8181381886863237,0.7141093767187442,-0.3376426787940789,-0.3190074813407596,-0.2431972088780762,-0.020794172921130578,0.1317547778028153
39103_2014,2014,39103,99,0.10149907597797772,0.08884783584388482,-0.8331928838615924,-0.25684302352431987,0.7869590603777419,-0.42439862634494724,-0.444257909563647,-0.09680561393413763,-0.30030285812707475,0.3132307107519751
45057_2014,2014,45057,100,1.0664263187232874,0.1960147388712818,-0.09852949087926491,1.7811243917880633,0.12596371516430654,-0.540861407948239,-0.3835300115765101,-0.7099293589656813,-0.9326838682972695,-0.8049042061710302
17019_2014,2014,17019,101,0.2947066136511291,0.27376789105222904,0.5693964617495629,-0.8928387861626635,1.0777908065241204,-0.3849337709221241,-0.18036558447061793,-0.5757513816309158,-0.16160584552471083,-0.44522030540757584
37109_2014,2014,37109,102,0.6955905721770952,0.8023233936251184,0.21254419804118016,1.150597729388465,-0.022820980488150563,-0.544925682178872,-0.4975803024242705,-0.45548287708903695,-0.9662088755536062,-0.2000820729716579
32003_2014,2014,32003,103,0.6945157326656812,0.27120311214903453,0.19103378338178761,-1.1339381851666925,1.362126519270494,1.9504207813009156,3.0783736328990665,-0.46564530203517873,1.7778323546967094,-0.21879862732096
39153_2014,2014,39153,104,0.09316438014058834,0.3148312408322725,-1.1233077072164754,0.01575273695789039,0.8150975105589313,0.0355128894256128,-0.4456498871507783,1.920375355841142,0.649209701423618,1.5532968768110074
4013_2014,2014,4013,105,0.5898792192616124,0.21325611942670944,1.5461899069235137,-1.1242285152277156,0.42472874512819025,4.4854190066419095,3.5992443343079907,-0.03344071229694425,2.3523925998553334,0.3833200850787635
37119_2014,2014,37119,106,0.41712130825232935,-0.023482353272141886,0.43867932651171604,1.8335690081133276,1.4885135187880485,0.6242405734115862,-0.3860934555535099,3.1852745246473173,1.1747182714903879,1.9409663375135617
42003_2014,2014,42003,107,-0.17938401461569956,0.07695999475521295,1.2500080435364938,-0.2597778200027684,1.4647534021648656,0.9014240759407611,-0.29651532696464067,2.758578616999283,1.3412549724941196,1.8249045278023859
39093_2014,2014,39093,108,-0.22135944507254207,-0.1487971142204446,-1.4536856144209904,-0.3951910175054568,0.8258990830272903,-0.263553719262017,-0.2145769965898846,-0.2956569770808511,0.16123187642951367,0.058628823697505585
36019_2014,2014,36019,109,-0.48171984959794845,-0.24910778240522838,1.8203098065573107,-1.031079132248753,-1.3497632573737486,-0.5426401551269543,-0.12518262737172894,-0.8863240954731023,-0.9471924864538324,-1.5891035363085095
42029_2014,2014,42029,110,0.6106614987062066,0.6364596477095855,1.8787740105033515,-0.8666260897231504,-0.491265608409266,-0.001252485088468918,-0.28956462647994075,0.5012677571856765,0.6023879391332261,0.8440537879334681
39133_2014,2014,39133,111,-0.19984609386331748,-0.11090646925416713,-0.9765956482575424,-0.01763599792778938,0.5527554733081546,-0.44161910678881466,-0.40566383501910974,-0.31783753853224334,-0.36879317976876713,0.026177356010546406
55025_2014,2014,55025,112,0.13275509303733565,-0.07128550555015267,1.078476275355185,-0.9996083339545022,1.4641067111126052,0.0033110425816061497,-0.06971024914795686,-0.09324375295478474,0.6083430350568713,0.3172919411469323
39035_2014,2014,39035,113,0.12075946496974602,0.4612626632650941,-1.3566129739068093,-0.1930202204159888,1.4396497853252475,0.9361886734801945,-0.06640717336770617,1.276427008736692,1.3599989158360752,1.2863971230328086
37071_2014,2014,37071,114,-0.20048181259534925,-0.23787003608857712,-0.4752375219655487,1.2532403036659217,0.6704578436143205,-0.3803978401758374,-0.47149105717957224,0.28131954132949694,-0.1470333010909544,0.6772913051251099
39055_2014,2014,39055,115,0.1582558825857122,0.3492935131177915,-0.8695951240544102,-0.19003137873742584,0.30123221377741566,-0.5270892885722759,-0.4508824369779311,-0.5243788938032341,-0.8280762514965881,-0.3337312455048005
42007_2015,2015,42007,116,0.0267605473476816,0.36839627963084304,0.8087687684720324,-0.28365683772337874,-0.5392848278312811,-0.4332948710497774,-0.43469782511053934,-0.1785049830569133,-0.3349904509290324,0.21568232504376642
17041_2015,2015,17041,117,-2.013054679528877,-1.84011840200823,0.4623959375464319,-0.8982092673140016,-1.839519061811003,-0.6202615209039122,-0.44687188737651684,-0.9453203454644187,-2.14134495760342,-2.0611139020709692
4021_2015,2015,4021,118,0.5342464255394841,-0.07990738703864185,0.4044832826942204,-1.124091883243298,-0.7909306033210638,-0.1351063463008646,1.8303898321178171,-0.8804479175875918,0.40588102852266084,-1.5515678891259406
17147_2015,2015,17147,119,-2.197239348910266,-1.9850851797408195,0.5302364760875926,-0.8998676150486384,-1.4772221769598053,-0.624571658637386,-0.43634706595944983,-0.9689843904435336,-2.301849570369363,-2.327867355035783
37021_2015,2015,37021,120,0.3663655641784982,0.22569208764502832,2.4788594245910183,-0.46379568477694966,-0.5909652073706501,-0.3275396958763262,-0.33541719848784357,-0.17117443276630276,0.006464900630355226,0.2247988584060187
37025_2015,2015,37025,121,0.9036742339209723,0.3131996904851118,-0.16581848032659516,1.5035877375883318,0.764979930793915,-0.39830824371441104,-0.4709535608387851,0.1869377750763382,-0.20610097210678674,0.5971250028398005
39085_2015,2015,39085,122,-0.2971007410990981,-0.07885017045818685,-1.0157556339195133,-0.307572702510041,0.6952317559435761,-0.3575613857410611,-0.18888283410525494,-0.515341521743108,-0.07726490332445632,-0.3152414391974429
37179_2015,2015,37179,123,0.671396157392969,0.24438024473905737,0.20758025619670553,1.5601151620070064,0.448476378098419,-0.3657187855317422,-0.34479352345125414,-0.2525855010116586,-0.10152944289744731,0.11902194017990197
37159_2015,2015,37159,124,0.24665247513818025,0.3792989213390803,-0.37320093960689227,1.2104905759046383,-0.9619758146683147,-0.47058709592708914,-0.3979689087677133,-0.4429308472372988,-0.49826541935364893,-0.17739784205149237
42129_2015,2015,42129,125,-0.18434663994822942,0.18322256459652783,0.6951496551429351,-0.40912313996137983,0.11361847068970708,-0.19610558311790927,-0.1624949798087825,-0.2591875964406772,0.2984753750535587,0.10997830281764151
42125_2015,2015,42125,126,1.1534778411425646,1.4600903118001713,1.263796770882259,-0.3794802029250344,0.19381619988588658,-0.38388383341254395,-0.24310105424018486,-0.4975475243538315,-0.15821025014912216,-0.2797247679690151
