customer_id,income
3968664,0
3970166,0
3975595,0
3975736,0
3982290,0
3985028,0
3996883,0
4000957,0
4020379,0
4034490,0
4034624,0
4037030,0
4045095,0
4045228,0
4053037,0
4069395,0
4074757,0
4078140,0
4082557,0
4086076,0
4098349,0
4101302,0
4102640,0
4144603,0
4147774,0
4154913,0
4158371,0
4172221,0
4182905,0
4183923,0
4206710,0
4224371,0
4226864,0
4233150,0
4237065,0
4239434,0
4249080,0
4261492,0
4262087,0
4264513,0
4267252,0
4268634,0
4279199,0
4282993,0
4285722,0
4293293,0
4297086,0
4297191,0
4299334,0
4300156,0
4300624,0
4301523,0
4301574,0
4314043,0
4314599,0
4316906,0
4330430,0
4332827,0
4338232,0
4338528,0
4342250,0
4351648,0
4362024,0
4374010,0
4389847,0
4395936,0
4397116,0
4403801,0
4412242,0
4417166,0
4424422,0
4425200,0
4430557,0
4437802,0
4438755,0
4444505,0
4450789,0
4450895,0
4459636,0
4465658,0
4468613,0
4499118,0
4503738,0
4529821,0
4533903,0
4536494,0
4537966,0
4546845,0
4560011,0
4577874,0
4579104,0
4582281,0
4586300,0
4612557,0
4613705,0
4615729,0
4625981,0
4629704,0
4633136,0
4634487,0
4646494,0
4675393,0
4676411,0
4679979,0
4693934,0
4693965,0
4694460,0
4717506,0
4725280,0
4731377,0
4749109,0
4766766,0
4775279,0
4782176,0
4782343,0
4797803,0
4801672,0
4810381,0
4823757,0
4823984,0
4829242,0
4840174,0
4841125,0
4842291,0
4842482,0
4850367,0
4861812,0
4868068,0
4875065,0
4884642,0
4888643,0
4889595,0
4889926,0
4892145,0
4903237,0
4905216,0
4916842,0
4921376,0
4921857,0
4924363,0
4924440,0
4932578,0
4932874,0
4938861,0
4939596,0
4943044,0
4944797,0
4946472,0
4950560,0
4952471,0
4952666,0
4952935,0
4961954,0
4962658,0
4962663,0
4963002,0
4963892,0
4967283,0
4975240,0
4978002,0
4984113,0
4985847,0
4986085,0
4995802,0
5004811,0
5009229,0
5012070,0
5015273,0
5017498,0
5017741,0
5018038,0
5021008,0
5031339,0
5031493,0
5039462,0
5040114,0
5044401,0
5052938,0
5055879,0
5056190,0
5063945,0
5068174,0
5083156,0
5083937,0
5087888,0
5093194,0
5097103,0
5100208,0
5105272,0
5115599,0
5129977,0
5131479,0
5132582,0
5137475,0
5138302,0
5139986,0
5141577,0
5144440,0
5148513,0
5153175,0
5156359,0
5157591,0
5158963,0
5166876,0
5167212,0
5180931,0
5193778,0
5194247,0
5199000,0
5215278,0
5217144,0
5228035,0
5230872,0
5239595,0
5241257,0
5247621,0
5249144,0
5252301,0
5253320,0
5254782,0
5256137,0
5259509,0
5272467,0
5274949,0
5276313,0
5278300,0
5282285,0
5286311,0
5286327,0
5286361,0
5289012,0
5298205,0
5302974,0
5303170,0
5316629,0
5317029,0
5323791,0
5323801,0
5325787,0
5329536,0
5330320,0
5333407,0
5339490,0
5340350,0
5340986,0
5342031,0
5363310,0
5378962,0
5382890,0
5424851,0
5428149,0
5443429,0
5450025,0
5457356,0
5461564,0
5466616,0
5489973,0
5493394,0
5496361,0
5497205,0
5510631,0
5519600,0
5522625,0
5523801,0
5525255,0
5532968,0
5537111,0
5549821,0
5555765,0
5557518,0
5559750,0
5564388,0
5564554,0
5565210,0
5567911,0
5569655,0
5573348,0
5576662,0
5576780,0
5580395,0
5584918,0
5586690,0
5587737,0
5588633,0
5600818,0
5605401,0
5620033,0
5628811,0
5631910,0
5633575,0
5633601,0
5638278,0
5642015,0
5669214,0
5674122,0
5674127,0
5685226,0
5688588,0
5702552,0
5704300,0
5717266,0
5725225,0
5729959,0
5733908,0
5736711,0
5738128,0
5741188,0
5748229,0
5751500,0
5752956,0
5756807,0
5756979,0
5766968,0
5775095,0
5775264,0
5778693,0
5780414,0
5783275,0
5792875,0
5795081,0
5795297,0
5795385,0
5795548,0
5800400,0
5803756,0
5804432,0
5805737,0
5807281,0
5807888,0
5811481,0
5824450,0
5855468,0
5857796,0
5866623,0
5876431,0
5877096,0
5884146,0
5890828,0
5893834,0
5899177,0
5905408,0
5906049,0
5907081,0
5909760,0
5924833,0
5931684,0
5936874,0
5940238,0
5946232,0
5950032,0
5953131,0
5957453,0
5963632,0
5966902,0
5976481,0
5976593,0
5981789,0
5988500,0
5988932,0
5999484,0
5999845,0
6001039,0
6002872,0
6007360,0
6012913,0
6014210,0
6017438,0
6018819,0
6025273,0
6025399,0
6032375,0
6041386,0
6048886,0
6053224,0
6054984,0
6056503,0
6059748,0
6070007,0
6073490,0
6076222,0
6081056,0
6084052,0
6099649,0
6116457,0
6121431,0
6121936,0
6127517,0
6140475,0
6141888,0
6142270,0
6145105,0
6157995,0
6167611,0
6171079,0
6171643,0
6173458,0
6173838,0
6176254,0
6176751,0
6176780,0
6179170,0
6189373,0
6190285,0
6193614,0
6196031,0
6205707,0
6226632,0
6227539,0
6228699,0
6236347,0
6243485,0
6244752,0
6246302,0
6254681,0
6255146,0
6258813,0
6259508,0
6259748,0
6260941,0
6269212,0
6270505,0
6271305,0
6273624,0
6274062,0
6276680,0
6279719,0
6282674,0
6286747,0
6289553,0
6290063,0
6292567,0
6302019,0
6302304,0
6302906,0
6303149,0
6303301,0
6303380,0
6303852,0
6307296,0
6309454,0
6309566,0
6316487,0
6321105,0
6321870,0
6323207,0
6323956,0
6328961,0
6329239,0
6332139,0
6332288,0
6334063,0
6334594,0
6339773,0
6340858,0
6343269,0
6350835,0
6351785,0
6358012,0
6358563,0
6362824,0
6362840,0
6365991,0
6368205,0
6368760,0
6369568,0
6374068,0
6379287,0
6384015,0
6386321,0
6387551,0
6401108,0
6403498,0
6403978,0
6404052,0
6406315,0
6407725,0
6407858,0
6408273,0
6409391,0
6415137,0
6417483,0
6427963,0
6428902,0
6428991,0
6430630,0
6434629,0
6436726,0
6437471,0
6439046,0
6452805,0
6454319,0
6455424,0
6459193,0
6459615,0
6461693,0
6465174,0
6465940,0
6466840,0
6471863,0
6480653,0
6490360,0
6492037,0
6492926,0
6496401,0
6505064,0
6507007,0
6507851,0
6508127,0
6509102,0
6516111,0
6520830,0
6520921,0
6522748,0
6529426,0
6531318,0
6531853,0
6532561,0
6533696,0
6534264,0
6543713,0
6544255,0
6545417,0
6548985,0
6554769,0
6555161,0
6564058,0
6566231,0
6567370,0
6567595,0
6567925,0
6573407,0
6580631,0
6586137,0
6598701,0
6605494,0
6608016,0
6608755,0
6614174,0
6622877,0
6628186,0
6632945,0
6635346,0
6636704,0
6637178,0
6646248,0
6650115,0
6657067,0
6657212,0
6660564,0
6669609,0
6670398,0
6672322,0
6678085,0
6681146,0
6681839,0
6684213,0
6685690,0
6685858,0
6696691,0
6699223,0
6703756,0
6706282,0
6708569,0
6711596,0
6726341,0
6731236,0
6733036,0
6733760,0
6747575,0
6751348,0
6752097,0
6754476,0
6763872,0
6768773,0
6771598,0
6772163,0
6773485,0
6787707,0
6789858,0
6792061,0
6797164,0
6802554,0
6807314,0
6813046,0
6814097,0
6820119,0
6822114,0
6832335,0
6836744,0
6840672,0
6857464,0
6864668,0
6875351,0
6877459,0
6878910,0
6879365,0
6879778,0
6879961,0
6884200,0
6887140,0
6908830,0
6912914,0
6914226,0
6917221,0
6919118,0
6929914,0
6932410,0
6935584,0
6947054,0
6948414,0
6952943,0
6955439,0
6965783,0
6972987,0
6986562,0
6986871,0
7005149,0
7007176,0
7007206,0
7008050,0
7008655,0
7012030,0
7021023,0
7021269,0
7030068,0
7033612,0
7043450,0
7049672,0
7051251,0
7055007,0
7055185,0
7058130,0
7062213,0
7069143,0
7071836,0
7080282,0
7080694,0
7093928,0
7100627,0
7104714,0
7104977,0
7108218,0
7118699,0
7122500,0
7127516,0
7130030,0
7133919,0
7143791,0
7151266,0
7152217,0
7153556,0
7173773,0
7176038,0
7177944,0
7187393,0
7187686,0
7193762,0
7194100,0
7198853,0
7203689,0
7205542,0
7206106,0
7214076,0
7214400,0
7214691,0
7230502,0
7241921,0
7242676,0
7248993,0
7254012,0
7257081,0
7259936,0
7281816,0
7286021,0
7286512,0
7287960,0
7291285,0
7297144,0
7305794,0
7308371,0
7313248,0
7326155,0
7327104,0
7328148,0
7329451,0
7330423,0
7334526,0
7335803,0
7335983,0
7339165,0
7350141,0
7350192,0
7354075,0
7359603,0
7359665,0
7366163,0
7368356,0
7378712,0
7382136,0
7382219,0
7382462,0
7383107,0
7386339,0
7390306,0
7397228,0
7409107,0
7409360,0
7416298,0
7419504,0
7430499,0
7435340,0
7435408,0
7447399,0
7450167,0
7453992,0
7470838,0
7472432,0
7472890,0
7474976,0
7491401,0
7498712,0
7499584,0
7501384,0
7501464,0
7516184,0
7516936,0
7519712,0
7534831,0
7537349,0
7537524,0
7539023,0
7550008,0
7550853,0
7553339,0
7561459,0
7572602,0
7573474,0
7578797,0
7582993,0
7584395,0
7587860,0
7591661,0
7593857,0
7595398,0
7596358,0
7596453,0
7597481,0
7597662,0
7598471,0
7601179,0
7601341,0
7606518,0
7610955,0
7623363,0
7623615,0
7624012,0
7624218,0
7630296,0
7630783,0
7634375,0
7637193,0
7640720,0
7640792,0
7643589,0
7645594,0
7645747,0
7647093,0
7647359,0
7650250,0
7652448,0
7657320,0
7657934,0
7669517,0
7670097,0
7670194,0
7674406,0
7684156,0
7687913,0
7690723,0
7691738,0
7695694,0
7698464,0
7699596,0
7708024,0
7708405,0
7713506,0
7714554,0
7721828,0
7751714,0
7773606,0
7780871,0
7862217,0
7865772,0
7867330,0
7873173,0
7878583,0
7884965,0
7885029,0
7888795,0
7892779,0
7896671,0
7901487,0
7909231,0
7924743,0
7934452,0
7937063,0
7941029,0
7941311,0
7941569,0
7946194,0
7949499,0
7961859,0
7962432,0
7963279,0
7964568,0
7970056,0
7971468,0
7975216,0
7975738,0
7980872,0
7982429,0
7989300,0
7991720,0
7994233,0
8005212,0
8012045,0
8014229,0
8024843,0
8025640,0
8026630,0
8029121,0
8033920,0
8034232,0
8035347,0
8036854,0
8039787,0
8047034,0
8048094,0
8063024,0
8065559,0
8069895,0
8072467,0
8075391,0
8075467,0
8077231,0
8079870,0
8092839,0
8093548,0
8094240,0
8095034,0
8095432,0
8099446,0
8100891,0
8103318,0
8103847,0
8106517,0
8112877,0
8116229,0
8117057,0
8117556,0
8118040,0
8119534,0
8122132,0
8122325,0
8145148,0
8148294,0
8148711,0
8153209,0
8153942,0
8154945,0
8156160,0
8157414,0
8158928,0
8160308,0
8166305,0
8166418,0
8167741,0
8167933,0
8168316,0
8172728,0
8173820,0
8175694,0
8176025,0
8176313,0
8176830,0
8176926,0
8177256,0
8178555,0
8184953,0
8198502,0
8199521,0
8204052,0
8204481,0
8204697,0
8205943,0
8205977,0
8212428,0
8213860,0
8214854,0
8216937,0
8219652,0
8220095,0
8221326,0
8222199,0
8222500,0
8224583,0
8224825,0
8231604,0
8232208,0
8236486,0
8240728,0
8241489,0
8242954,0
8243279,0
8244281,0
8255233,0
8256807,0
8260134,0
8263986,0
8264412,0
8264480,0
8268574,0
8269360,0
8271162,0
8271776,0
8274128,0
8275177,0
8276139,0
8279156,0
8283156,0
8283201,0
8283344,0
8284103,0
8285055,0
8287306,0
8287734,0
8293244,0
8296867,0
8297602,0
8299696,0
8300228,0
8302954,0
8306656,0
8307009,0
8310704,0
8311982,0
8313098,0
8316181,0
8317285,0
8318735,0
8320353,0
8322103,0
8328341,0
8335395,0
8337214,0
8338200,0
8339938,0
8340589,0
8343839,0
8346247,0
8349550,0
8350048,0
8351803,0
8353150,0
8359066,0
8359431,0
8360826,0
8369653,0
8370496,0
8370723,0
8374145,0
8384820,0
8385823,0
8386613,0
8391245,0
8397659,0
8399143,0
8399345,0
8402501,0
8406637,0
8407103,0
8410841,0
8411892,0
8416207,0
8422768,0
8425790,0
8429932,0
8430580,0
8430823,0
8431108,0
8433912,0
8448414,0
8452099,0
8452158,0
8453621,0
8456575,0
8458064,0
8458303,0
8458457,0
8459242,0
8461204,0
8463463,0
8465542,0
8468857,0
8469949,0
8470020,0
8470940,0
8480287,0
8481069,0
8482019,0
8484019,0
8484744,0
8488632,0
8491710,0
8492722,0
8493747,0
8495696,0
8495773,0
8499837,0
8499839,0
8501821,0
8507421,0
8508655,0
8509804,0
8524930,0
8530108,0
8534228,0
8540035,0
8541464,0
8546287,0
8549202,0
8551354,0
8555126,0
8556838,0
8568825,0
8569970,0
8580169,0
8580689,0
8580955,0
8582451,0
8583767,0
8585257,0
8585347,0
8585611,0
8591269,0
8592266,0
8592381,0
8601652,0
8603242,0
8604420,0
8604978,0
8608920,0
8610632,0
8610917,0
8612084,0
8617528,0
8617951,0
8620476,0
8620899,0
8622958,0
8623072,0
8625374,0
8627037,0
8638667,0
8639185,0
8641077,0
8642340,0
8644675,0
8646010,0
8657532,0
8658133,0
8660428,0
8662300,0
8662675,0
8665039,0
8667989,0
8668978,0
8677702,0
8679955,0
8681034,0
8681535,0
8688044,0
8689111,0
8691670,0
8692169,0
8694758,0
8695129,0
8696772,0
8697374,0
8700053,0
8722173,0
8726280,0
8727979,0
8729051,0
8738138,0
8738169,0
8742919,0
8753832,0
8757215,0
8757292,0
8759026,0
8762498,0
8773166,0
8775780,0
8780460,0
8784923,0
8785141,0
8788690,0
8791382,0
8793423,0
8795088,0
8799165,0
8800595,0
8801332,0
8808126,0
8808600,0
8812475,0
8814978,0
8825663,0
8825727,0
8830109,0
8831044,0
8834668,0
8836322,0
8836604,0
8840837,0
8844271,0
8847521,0
8848998,0
8855295,0
8863020,0
8874714,0
8875173,0
8875701,0
8878234,0
8884507,0
8890108,0
8891994,0
8901121,0
8904750,0
8906691,0
8907632,0
8908097,0
8912334,0
8912741,0
8914956,0
8915261,0
8921643,0
8921829,0
8923219,0
8923604,0
8924527,0
8925204,0
8928632,0
8930415,0
8931796,0
8935402,0
8942886,0
8943160,0
8955953,0
8965714,0
8971049,0
8971795,0
8972969,0
8974064,0
8974349,0
8974361,0
8974904,0
8975216,0
8978421,0
8985022,0
8985185,0
8995080,0
8997381,0
9000802,0
9001765,0
9001923,0
9001968,0
9004977,0
9013362,0
9019097,0
9020500,0
9022768,0
9023974,0
9029349,0
9031366,0
9032412,0
9032726,0
9036211,0
9042583,0
9043602,0
9046320,0
9049593,0
9052707,0
9054131,0
9054925,0
9055168,0
9056477,0
9069021,0
9069999,0
9073035,0
9073310,0
9075822,0
9082397,0
9084951,0
9086538,0
9104364,0
9110019,0
9110284,0
9114824,0
9117637,0
9120262,0
9123113,0
9125072,0
9125617,0
9125715,0
9126025,0
9133316,0
9133465,0
9136572,0
9145372,0
9151194,0
9155481,0
9161331,0
9163222,0
9167869,0
9177585,0
9182546,0
9185710,0
9186888,0
9191019,0
9196863,0
9197256,0
9197609,0
9204825,0
9206520,0
9208966,0
9219272,0
9223852,0
9227201,0
9231432,0
9235382,0
9236951,0
9240354,0
9241200,0
9243096,0
9243760,0
9246457,0
9250081,0
9251386,0
9253676,0
9264609,0
9264994,0
9269003,0
9269675,0
9281839,0
9282968,0
9284699,0
9284935,0
9288674,0
9291492,0
9297080,0
9300875,0
9310321,0
9310831,0
9316296,0
9317133,0
9317485,0
9318393,0
9318922,0
9325646,0
9329280,0
9333096,0
9346555,0
9346921,0
9352696,0
9355913,0
9356623,0
9357015,0
9361227,0
9362019,0
9362846,0
9363486,0
9378370,0
9378910,0
9386741,0
9388087,0
9389187,0
9390093,0
9395825,0
9401488,0
9403773,0
9408141,0
9408896,0
9413590,0
9413701,0
9417013,0
9417193,0
9421840,0
9422478,0
9422786,0
9422986,0
9424256,0
9428605,0
9429216,0
9430401,0
9431390,0
9439947,0
9440691,0
9441462,0
9442159,0
9445971,0
9446258,0
9447531,0
9449019,0
9452774,0
9453566,0
9454175,0
9458256,0
9460814,0
9464997,0
9466046,0
9474894,0
9481320,0
9484569,0
9488953,0
9499327,0
9502006,0
9505166,0
9509658,0
9511902,0
9515779,0
9516732,0
9517072,0
9522435,0
9525757,0
9527585,0
9530632,0
9538248,0
9539647,0
9540963,0
9542184,0
9542558,0
9543754,0
9545758,0
9546332,0
9547261,0
9548185,0
9551010,0
9558259,0
9560388,0
9566064,0
9566676,0
9567830,0
9568292,0
9568314,0
9569430,0
9573552,0
9574054,0
9576557,0
9577189,0
9578117,0
9579634,0
9581382,0
9582452,0
9582895,0
9582905,0
9583423,0
9585668,0
9587584,0
9598355,0
9601065,0
9601743,0
9605418,0
9607710,0
9608669,0
9609666,0
9625811,0
9631037,0
9631410,0
9636465,0
9637382,0
9640004,0
9642035,0
9642973,0
9646278,0
9646987,0
9648566,0
9650135,0
9654347,0
9670429,0
9671542,0
9671778,0
9676899,0
9677273,0
9677472,0
9678692,0
9680516,0
9680576,0
9681467,0
9689217,0
9692175,0
9698028,0
9699926,0
9701808,0
9702346,0
9704651,0
9704734,0
9708813,0
9714269,0
9715031,0
9719515,0
9720740,0
9720798,0
9731985,0
9739489,0
9744352,0
9750122,0
9753386,0
9757884,0
9760813,0
9767819,0
9769286,0
9773750,0
9774620,0
9774710,0
9775406,0
9775733,0
9778788,0
9779182,0
9784845,0
9785958,0
9786675,0
9787047,0
9788877,0
9789455,0
9792392,0
9803487,0
9805205,0
9808602,0
9810229,0
9811770,0
9813791,0
9819019,0
9820816,0
9822715,0
9822860,0
9831699,0
9831927,0
9838757,0
9844614,0
9847284,0
9848259,0
9850113,0
9853589,0
9858553,0
9866659,0
9870906,0
9871862,0
9872245,0
9872892,0
9873207,0
9873988,0
9878042,0
9883155,0
9883210,0
9883252,0
9887343,0
9889535,0
9890126,0
9891204,0
9892091,0
9892274,0
9894743,0
9895211,0
9899265,0
9906226,0
9906573,0
9911745,0
9912159,0
9912708,0
9919685,0
9920178,0
9922651,0
9926164,0
9928448,0
9931699,0
9932655,0
9934114,0
9938280,0
9939861,0
9948816,0
9957130,0
9957201,0
9960005,0
9969595,0
9969821,0
9969880,0
9971069,0
9972378,0
9972881,0
9974846,0
9979418,0
9983209,0
9983931,0
10000942,0
10007630,0
10010858,0
10011645,0
10012130,0
10014265,0
10015712,0
10020973,0
10022143,0
10028599,0
10035731,0
10042424,0
10043195,0
10047149,0
10050138,0
10050460,0
10052048,0
10052834,0
10053647,0
10053672,0
10055620,0
10056152,0
10056824,0
10059585,0
10059646,0
10067610,0
10069386,0
10070076,0
10073525,0
10076397,0
10077759,0
10081475,0
10081570,0
10082259,0
10083583,0
10084982,0
10088375,0
10092258,0
10101173,0
10102281,0
10105296,0
10108854,0
10110243,0
10110630,0
10111090,0
10111586,0
10113961,0
10116763,0
10118616,0
10120863,0
10121121,0
10122544,0
10125683,0
10132914,0
10140626,0
10145542,0
10145548,0
10147604,0
10150845,0
10152374,0
10158148,0
10161206,0
10162576,0
10163200,0
10163201,0
10166627,0
10176392,0
10179802,0
10184824,0
10185081,0
10189284,0
10189786,0
10190699,0
10194107,0
10196785,0
10199306,0
10201008,0
10201394,0
10205282,0
10206941,0
10207501,0
10210647,0
10211342,0
10221370,0
10221668,0
10223183,0
10224789,0
10225388,0
10225812,0
10226834,0
10228386,0
10250095,0
10251612,0
10257119,0
10257192,0
10260873,0
10262588,0
10265894,0
10271398,0
10279562,0
10279862,0
10279968,0
10281658,0
10285465,0
10287166,0
10296938,0
10298267,0
10301402,0
10304659,0
10305962,0
10307861,0
10308516,0
10311773,0
10314942,0
10315010,0
10316817,0
10318203,0
10319092,0
10322563,0
10322805,0
10327930,0
10329139,0
10330576,0
10333024,0
10337630,0
10339202,0
10359775,0
10359851,0
10361221,0
10366699,0
10366720,0
10366822,0
10368584,0
10369947,0
10370531,0
10375651,0
10375935,0
10376377,0
10385213,0
10388648,0
10391667,0
10392528,0
10392677,0
10402683,0
10403856,0
10404472,0
10404870,0
10405995,0
10407321,0
10413592,0
10415169,0
10416471,0
10422567,0
10426781,0
10429925,0
10429946,0
10435381,0
10436798,0
10438124,0
10445690,0
10446265,0
10450234,0
10454706,0
10460577,0
10462613,0
10465440,0
10468189,0
10471060,0
10473768,0
10477775,0
10481734,0
10484185,0
10486071,0
10488209,0
10495966,0
10498343,0
10507047,0
10507637,0
10516303,0
10519338,0
10520443,0
10522519,0
10524284,0
10524613,0
10524939,0
10527933,0
10530687,0
10531392,0
10532865,0
10534862,0
10539362,0
10544122,0
10545994,0
10547546,0
10550726,0
10551797,0
10554971,0
10562947,0
10564027,0
10567481,0
10568283,0
10568525,0
10570711,0
10575111,0
10579405,0
10586363,0
10586845,0
10591351,0
10593401,0
10601137,0
10601274,0
10614040,0
10615211,0
10616296,0
10616446,0
10620359,0
10623434,0
10627993,0
10629227,0
10639241,0
10640327,0
10640560,0
10644024,0
10646586,0
10647812,0
10653564,0
10655284,0
10655939,0
10656760,0
10659350,0
10659766,0
10660652,0
10660719,0
10662245,0
10665105,0
10670594,0
10671861,0
10675769,0
10682215,0
10682358,0
10684541,0
10687249,0
10692113,0
10698262,0
10702247,0
10709843,0
10710334,0
10711524,0
10715766,0
10716213,0
10716944,0
10718942,0
10720290,0
10721234,0
10722237,0
10724212,0
10728996,0
10739027,0
10744072,0
10744826,0
10744951,0
10749914,0
10752895,0
10755404,0
10756436,0
10758132,0
10759228,0
10760800,0
10766600,0
10767106,0
10767235,0
10767655,0
10767868,0
10769805,0
10772393,0
10774368,0
10781223,0
10785457,0
10788888,0
10790635,0
10791218,0
10791764,0
10792192,0
10798683,0
10802343,0
10802706,0
10805290,0
10805849,0
10806262,0
10808868,0
10809240,0
10810051,0
10815021,0
10815899,0
10817033,0
10817933,0
10818401,0
10822857,0
10824867,0
10833618,0
10833632,0
10838696,0
10839194,0
10840619,0
10845845,0
10847166,0
10851020,0
10851882,0
10860838,0
10862515,0
10865734,0
10867243,0
10875126,0
10885613,0
10888864,0
10889432,0
10889675,0
10894469,0
10896807,0
10897689,0
10901081,0
10904364,0
10905102,0
10905302,0
10907716,0
10913192,0
10918645,0
10920495,0
10921383,0
10922817,0
10927445,0
10927765,0
10928118,0
10931945,0
10943316,0
10944168,0
10944439,0
10948059,0
10950033,0
10954756,0
10955248,0
10956194,0
10959135,0
10959647,0
10962947,0
10963816,0
10967943,0
10968425,0
10969768,0
10981267,0
10988402,0
10993624,0
10994091,0
10999922,0
11002763,0
11002790,0
11007598,0
11014157,0
11018300,0
11019864,0
11026006,0
11040500,0
11042309,0
11044052,0
11044579,0
11051782,0
11053076,0
11053882,0
11060384,0
11061068,0
11061863,0
11062011,0
11066133,0
11069164,0
11087068,0
11087718,0
11095722,0
11098623,0
11103791,0
11104145,0
11106964,0
11118286,0
11122335,0
11122555,0
11122698,0
11124058,0
11124207,0
11125848,0
11135746,0
11140174,0
11145139,0
11146185,0
11150339,0
11150706,0
11152682,0
11152994,0
11154973,0
11157516,0
11158286,0
11160480,0
11163038,0
11172963,0
11178822,0
11186655,0
11189472,0
11190715,0
11193100,0
11193978,0
11194386,0
11194545,0
11197551,0
11200332,0
11202338,0
11205329,0
11216714,0
11219939,0
11221159,0
11221218,0
11225653,0
11226623,0
11226986,0
11227907,0
11231525,0
11232541,0
11233641,0
11235307,0
11236778,0
11238657,0
11240927,0
11243384,0
11244537,0
11244892,0
11245525,0
11249465,0
11252289,0
11254914,0
11255590,0
11259939,0
11262520,0
11265463,0
11266830,0
11268740,0
11272352,0
11274468,0
11275217,0
11279764,0
11283135,0
11284487,0
11289650,0
11291353,0
11295791,0
11296364,0
11299949,0
11300035,0
11301416,0
11302612,0
11302747,0
11303962,0
11305245,0
11307795,0
11310017,0
11311574,0
11311959,0
11316211,0
11320146,0
11321960,0
11325419,0
11325731,0
11328163,0
11329500,0
11330671,0
11332318,0
11332779,0
11335642,0
11339830,0
11341775,0
11343945,0
11346204,0
11361083,0
11361830,0
11361849,0
11365328,0
11369277,0
11375898,0
11376348,0
11377065,0
11377471,0
11379622,0
11382814,0
11384000,0
11386226,0
11386373,0
11390803,0
11392210,0
11401518,0
11402492,0
11403957,0
11404577,0
11411757,0
11412824,0
11432433,0
11435226,0
11435375,0
11438464,0
11440288,0
11446751,0
