customer_id,gender,marital,education,job_status,income,age
9191746,F,MARRIED,COLLEGE,PRIVATE SECTOR,2500,39
9191823,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2171,47
9192560,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,42
9194076,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,2000,42
9197172,M,MARRIED,COLLEGE,PRIVATE SECTOR,823.2,30
9200092,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,3000,32
9200302,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,2000,33
9200718,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,3000,41
9202507,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,38
9203293,F,MARRIED,COLLEGE,PRIVATE SECTOR,0,35
9205211,M,MARRIED,COLLEGE,PRIVATE SECTOR,5000,33
9206338,M,MARRIED,COLLEGE,PRIVATE SECTOR,2289,36
9206852,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,2000,31
9208017,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,46
9208936,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,47
9208966,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,0,41
9209923,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,2500,32
9212095,F,MARRIED,COLLEGE,PRIVATE SECTOR,1700,51
9213411,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,2500,45
9214344,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,10000,41
9215867,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,950,32
9217523,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2500,41
9219132,F,MARRIED,COLLEGE,PRIVATE SECTOR,1000,49
9219147,M,MARRIED,COLLEGE,PRIVATE SECTOR,5000,78
9219272,F,MARRIED,COLLEGE,PRIVATE SECTOR,0,32
9220070,M,MARRIED,COLLEGE,PRIVATE SECTOR,2070,40
9222162,M,MARRIED,COLLEGE,PRIVATE SECTOR,1070,36
9222639,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,0,34
9223250,M,MARRIED,COLLEGE,PRIVATE SECTOR,1014,38
9223582,M,MARRIED,COLLEGE,PRIVATE SECTOR,975,33
9224343,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,36
9226491,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,5000,56
9226655,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,1085,43
9227201,F,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,0,55
9227634,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,1800,31
9229657,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,3544,47
9230914,M,MARRIED,COLLEGE,PRIVATE SECTOR,4500,41
9231970,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,50
9232685,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,2457,40
9233049,M,MARRIED,COLLEGE,PRIVATE SECTOR,1800,48
9233341,M,MARRIED,COLLEGE,PRIVATE SECTOR,1450,42
9233708,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,38
9233742,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,36
9235305,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5500,37
9235322,F,MARRIED,COLLEGE,PRIVATE SECTOR,5000,53
9235382,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,0,39
9235928,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,5000,50
9237097,M,MARRIED,COLLEGE,PRIVATE SECTOR,1000,48
9238514,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5000,38
9240508,M,MARRIED,COLLEGE,PRIVATE SECTOR,1000,34
9241707,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,2200,31
9241896,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1500,33
9243144,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,0,33
9243757,M,MARRIED,COLLEGE,PRIVATE SECTOR,3500,35
9243760,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,0,38
9245095,M,MARRIED,COLLEGE,PRIVATE SECTOR,2050,47
9245634,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,2500,32
9245824,F,MARRIED,COLLEGE,PRIVATE SECTOR,5000,40
9246669,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1766,32
9246811,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,45
9248156,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,150000,50
9248665,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,4000,39
9251787,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,10000,44
9251938,M,MARRIED,COLLEGE,PRIVATE SECTOR,2300,31
9252221,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,47
9252421,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,36
9253340,M,MARRIED,MASTERS,PRIVATE SECTOR,3200,40
9253533,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2750,33
9253676,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,35
9253878,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,80000,32
9254042,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,46
9254207,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1000,41
9254810,M,MARRIED,COLLEGE,PRIVATE SECTOR,5010,47
9255020,M,MARRIED,COLLEGE,PRIVATE SECTOR,3500,40
9255255,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,0,32
9255256,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,40
9255419,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2194,32
9256140,M,MARRIED,COLLEGE,PRIVATE SECTOR,1084.4,44
9258073,M,MARRIED,COLLEGE,PRIVATE SECTOR,3207,36
9260107,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,3300,34
9260517,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,11530,52
9260783,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1200,31
9261110,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,38
9261705,M,MARRIED,COLLEGE,PRIVATE SECTOR,1530,41
9262290,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,34
9263995,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,20000,44
9264609,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,0,40
9264994,F,MARRIED,COLLEGE,PRIVATE SECTOR,0,36
9265448,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,47
9268643,M,MARRIED,COLLEGE,PRIVATE SECTOR,5000,30
9269003,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,44
9269675,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,46
9269784,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1501,31
9272317,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,32
9274624,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,3800,31
9276829,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2000,37
9279105,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,2500,46
9279888,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2511,35
9280436,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,15000,52
9281139,M,MARRIED,COLLEGE,PRIVATE SECTOR,1200,43
9281288,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,1850,46
9281557,F,MARRIED,COLLEGE,PRIVATE SECTOR,1000,43
9281835,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1000,39
9281984,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,0,31
9283814,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,32
9287112,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,3500,50
9288919,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,34
9289810,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,35
9291492,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,42
9291852,M,MARRIED,COLLEGE,PRIVATE SECTOR,5000,39
9292140,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,38
9293353,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1195,43
9294292,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,48
9294435,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,7000,45
9294629,F,MARRIED,COLLEGE,PRIVATE SECTOR,2891,43
9295705,M,MARRIED,COLLEGE,PRIVATE SECTOR,5000,33
9295740,M,MARRIED,COLLEGE,PRIVATE SECTOR,2300,35
9296102,M,MARRIED,COLLEGE,PRIVATE SECTOR,950,33
9296364,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,39
9296635,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,3141,57
9296851,M,MARRIED,COLLEGE,PRIVATE SECTOR,8000,41
9297080,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,48
9297767,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,55
9297776,F,MARRIED,COLLEGE,PRIVATE SECTOR,1500,32
9298311,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,1500,33
9298408,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2000,42
9301272,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,1060,34
9301382,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,55
9301807,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5000,48
9302516,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,5800,37
9303276,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,2500,44
9304511,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1000,42
9304602,M,MARRIED,COLLEGE,PRIVATE SECTOR,1300,49
9304829,M,MARRIED,COLLEGE,PRIVATE SECTOR,1000,47
9305023,M,MARRIED,COLLEGE,PRIVATE SECTOR,3200,57
9305137,F,MARRIED,COLLEGE,PRIVATE SECTOR,710,31
9305750,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,891,34
9305800,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,31
9308311,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,42
9309173,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,850,36
9309251,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,1300,33
9309973,M,MARRIED,COLLEGE,PRIVATE SECTOR,1600,47
9311166,F,MARRIED,COLLEGE,PRIVATE SECTOR,1850,34
9311701,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,44
9311794,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1200,41
9313904,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,1600,42
9316945,M,MARRIED,COLLEGE,PRIVATE SECTOR,700,43
9317485,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,35
9318922,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,0,65
9319126,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,32
9319161,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,7100,35
9319303,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,3822,33
9321317,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,39
9321771,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,3675,37
9324257,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,2200,34
9328838,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,4000,31
9328946,F,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,2000,32
9329280,F,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,0,40
9330414,M,MARRIED,COLLEGE,PRIVATE SECTOR,1400,31
9331053,F,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,1000,41
9332686,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,3500,40
9334409,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1713,37
9335460,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,43
9336723,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,1300,38
9338670,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,7250,34
9338883,M,MARRIED,MASTERS,PRIVATE SECTOR,7500,38
9339259,F,MARRIED,MASTERS,PRIVATE SECTOR,2000,31
9340171,M,MARRIED,COLLEGE,PRIVATE SECTOR,1100,41
9340399,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2860,46
9341331,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,49
9341786,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,2500,39
9342171,F,MARRIED,COLLEGE,PRIVATE SECTOR,3500,41
9343486,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,3000,33
9343860,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,34
9344203,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1500,48
9344745,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,978,41
9345693,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,39
9346921,F,MARRIED,COLLEGE,PRIVATE SECTOR,0,41
9347294,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1500,43
9348780,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,11000,45
9349172,M,MARRIED,COLLEGE,PRIVATE SECTOR,2160,54
9351898,F,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,1700,33
9352622,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2062,31
9353180,F,MARRIED,PHD,PRIVATE SECTOR,2000,61
9353243,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,2000,38
9353637,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,43
9354002,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,54
9355913,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,39
9356088,M,MARRIED,COLLEGE,PRIVATE SECTOR,1600,40
9356623,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,31
9356644,M,MARRIED,MASTERS,PRIVATE SECTOR,0,48
9357011,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,1700,44
9358078,M,MARRIED,MASTERS,PRIVATE SECTOR,16000,48
9358317,M,MARRIED,COLLEGE,PRIVATE SECTOR,1950,42
9359597,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,41
9361227,F,MARRIED,MASTERS,PRIVATE SECTOR,0,44
9362746,F,MARRIED,MASTERS,PRIVATE SECTOR,16500,39
9363005,M,MARRIED,COLLEGE,PRIVATE SECTOR,3500,42
9363486,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,43
9363937,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,3899.16,34
9365414,M,MARRIED,COLLEGE,PRIVATE SECTOR,1050,36
9366318,M,MARRIED,MASTERS,PRIVATE SECTOR,15000,39
9367553,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,3781,33
9367814,M,MARRIED,MASTERS,PRIVATE SECTOR,0,43
9368076,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,38
9375106,M,MARRIED,COLLEGE,PRIVATE SECTOR,1465.25,41
9377906,M,MARRIED,COLLEGE,PRIVATE SECTOR,5000,41
9377982,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,2000,40
9381009,M,MARRIED,COLLEGE,PRIVATE SECTOR,1600,36
9382534,M,MARRIED,MASTERS,PRIVATE SECTOR,7923,47
9383520,F,MARRIED,COLLEGE,PRIVATE SECTOR,1250,51
9384379,M,MARRIED,COLLEGE,PRIVATE SECTOR,840,39
9385201,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,46
9387764,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,5000,35
9389187,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,44
9390638,F,MARRIED,COLLEGE,PRIVATE SECTOR,1500,31
9393203,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2010,35
9395825,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,40
9396470,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,41
9396644,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,2000,26
9396851,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,818,34
9399599,M,MARRIED,COLLEGE,PRIVATE SECTOR,4000,49
9400062,F,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,900,42
9400818,F,MARRIED,COLLEGE,PRIVATE SECTOR,1335,45
9401425,M,MARRIED,MASTERS,PRIVATE SECTOR,10051,46
9401480,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1500,47
9401488,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,0,62
9405099,M,MARRIED,COLLEGE,PRIVATE SECTOR,1100,33
9406796,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,44
9408599,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,2300,36
9408790,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1500,34
9409385,M,MARRIED,COLLEGE,PRIVATE SECTOR,3500,33
9410570,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,3500,37
9410736,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2500,46
9411157,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5709,39
9411407,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,3500,38
9414571,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,1800,48
9415982,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,6500,37
9420623,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5163,30
9422605,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,3000,30
9423990,F,MARRIED,COLLEGE,PRIVATE SECTOR,962,32
9425327,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,2500,38
9425900,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,4000,35
9427358,F,MARRIED,COLLEGE,PRIVATE SECTOR,1698,45
9427496,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,1000,33
9428930,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,1500,35
9429216,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,0,45
9429234,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,38
9430401,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,38
9431390,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,38
9432395,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,5000,34
9432773,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,3000,54
9434822,M,MARRIED,COLLEGE,PRIVATE SECTOR,2800,33
9434913,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,4000,37
9435103,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,3000,38
9438159,F,MARRIED,COLLEGE,PRIVATE SECTOR,2786,31
9438595,M,MARRIED,COLLEGE,PRIVATE SECTOR,2054,45
9439017,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5000,43
9439462,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,3700,40
9439744,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,7500,45
9439905,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,2000,41
9439947,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,40
9440009,M,MARRIED,COLLEGE,PRIVATE SECTOR,3300,44
9440691,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,33
9440960,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,45
9442359,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2500,35
9442907,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,0,34
9443286,M,MARRIED,COLLEGE,PRIVATE SECTOR,8000,40
9443760,M,MARRIED,COLLEGE,PRIVATE SECTOR,1829,33
9444147,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,1250,43
9445056,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,4300,41
9446020,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1500,37
9447125,M,MARRIED,COLLEGE,PRIVATE SECTOR,6000,35
9448457,M,MARRIED,COLLEGE,PRIVATE SECTOR,5000,51
9448856,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,2000,34
9449430,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2380,33
9451564,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,1131.33,33
9452089,F,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,5000,31
9452338,M,MARRIED,COLLEGE,PRIVATE SECTOR,2300,32
9452430,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,48
9453555,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,37
9453566,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,0,36
9454306,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5000,36
9454699,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,1000,54
9455605,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2000,33
9457057,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,8000,43
9458169,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,3000,32
9458256,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,0,47
9460814,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,36
9461694,M,MARRIED,COLLEGE,PRIVATE SECTOR,1300,35
9462020,M,MARRIED,COLLEGE,PRIVATE SECTOR,2451,43
9462450,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,4300,34
9462869,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,8343,40
9464568,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,4500,42
9464907,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,980,34
9465449,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,8000,49
9466283,M,MARRIED,COLLEGE,PRIVATE SECTOR,1600,33
9466418,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,34
9466748,M,MARRIED,COLLEGE,PRIVATE SECTOR,1518.17,35
9466780,M,MARRIED,COLLEGE,PRIVATE SECTOR,1700,34
9466810,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,3750,33
9467100,M,MARRIED,COLLEGE,PRIVATE SECTOR,6500,33
9469390,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,36
9469435,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,47
9470691,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,846,41
9470857,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1098.85,39
9473799,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,52
9474415,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,30
9475208,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1100,45
9475223,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,7000,41
9476164,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,33
9476904,F,MARRIED,COLLEGE,PRIVATE SECTOR,1150,38
9478203,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,31
9478251,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1500,43
9478793,M,MARRIED,MASTERS,PRIVATE SECTOR,6000,42
9479004,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1350,30
9479035,M,MARRIED,COLLEGE,PRIVATE SECTOR,140000,39
9479073,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,41
9479506,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,56
9480386,M,MARRIED,COLLEGE,PRIVATE SECTOR,1150,40
9480801,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,5300,38
9482591,F,MARRIED,COLLEGE,PRIVATE SECTOR,919,39
9482701,M,MARRIED,MASTERS,PRIVATE SECTOR,9000,54
9483468,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,9485,42
9484406,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,750,44
9484535,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5000,35
9484569,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,37
9485489,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,41
9486080,M,MARRIED,COLLEGE,PRIVATE SECTOR,2120,38
9486105,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1235,44
9487330,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,38
9487871,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,700,34
9488708,F,MARRIED,MASTERS,PRIVATE SECTOR,0,40
9491843,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1500,33
9492723,M,MARRIED,COLLEGE,PRIVATE SECTOR,30000,33
9493172,M,MARRIED,COLLEGE,PRIVATE SECTOR,1000,33
9500312,M,MARRIED,COLLEGE,PRIVATE SECTOR,6500,33
9500974,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1100,46
9501897,M,MARRIED,COLLEGE,PRIVATE SECTOR,3150,38
9502006,F,MARRIED,MASTERS,PRIVATE SECTOR,0,51
9502370,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,20000,40
9503883,M,MARRIED,COLLEGE,PRIVATE SECTOR,1346,43
9505385,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,4500,32
9505751,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,46
9506783,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,43
9509302,M,MARRIED,COLLEGE,PRIVATE SECTOR,4000,42
9509658,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,50
9510128,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,48
9512067,M,MARRIED,COLLEGE,PRIVATE SECTOR,4000,30
9515545,M,MARRIED,COLLEGE,PRIVATE SECTOR,2406.5,40
9515708,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,45
9515779,M,MARRIED,MASTERS,PRIVATE SECTOR,0,38
9516289,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,39
9516888,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,815,42
9517072,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,39
9517085,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,20100,44
9517344,M,MARRIED,COLLEGE,PRIVATE SECTOR,6000,42
9517580,F,MARRIED,COLLEGE,PRIVATE SECTOR,2810,37
9517825,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,0,47
9518054,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,2800,36
9518102,M,MARRIED,COLLEGE,PRIVATE SECTOR,2696,35
9518814,M,MARRIED,COLLEGE,PRIVATE SECTOR,4700,50
9520036,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,2500,35
9521426,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5344,45
9522179,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,4000,48
9522435,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,0,35
9524180,M,MARRIED,COLLEGE,PRIVATE SECTOR,1804,38
9526291,M,MARRIED,COLLEGE,PRIVATE SECTOR,3500,40
9527076,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,42
9527367,M,MARRIED,COLLEGE,PRIVATE SECTOR,1287,42
9527510,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,3500,32
9527753,M,MARRIED,COLLEGE,PRIVATE SECTOR,4000,35
