meituan_id,lat,lon,districtID,districtName,districtProvince,districtRegion,economy
311341,40.0305200000,116.3117500000,166,苏家坨镇,北京市,海淀区,154519.30228700000
1660303,40.0435500000,116.3020600000,166,苏家坨镇,北京市,海淀区,154519.30228700000
333028,40.0438650000,116.3019940000,166,苏家坨镇,北京市,海淀区,154519.30228700000
5773724,40.0352060000,116.3115600000,166,苏家坨镇,北京市,海淀区,154519.30228700000
291964,40.0351300000,116.3116460000,166,苏家坨镇,北京市,海淀区,154519.30228700000
42207278,40.0670850000,116.3079450000,165,回龙观镇,北京市,昌平区,37755.02696860000
64156609,40.0295560000,116.3476600000,166,苏家坨镇,北京市,海淀区,154519.30228700000
372369,40.0403330000,116.3639100000,156,西三旗街道,北京市,海淀区,25950.91468070000
2742767,39.8989260000,116.3759300000,84,西长安街道,北京市,西城区,11365.23423860000
333939,39.8874700000,116.3879200000,54,天桥街道,北京市,西城区,7950.72588930000
106722012,39.8958660000,116.3965760000,68,前门街道,北京市,东城区,5965.70603490000
68508398,39.8871420000,116.3943600000,58,天坛街道,北京市,东城区,19257.97138460000
4964626,39.8964580000,116.3959400000,68,前门街道,北京市,东城区,5965.70603490000
349223,39.8896640000,116.3644940000,66,广安门内街道,北京市,西城区,8552.68465524000
262979,39.8898500000,116.3874200000,67,大栅栏街道,北京市,西城区,5745.84874923000
1645691,39.8866800000,116.3852300000,54,天桥街道,北京市,西城区,7950.72588930000
540250,39.8860470000,116.3869700000,54,天桥街道,北京市,西城区,7950.72588930000
4752718,39.8977600000,116.3978600000,68,前门街道,北京市,东城区,5965.70603490000
516145,39.8878020000,116.3852700000,54,天桥街道,北京市,西城区,7950.72588930000
264383,39.8970800000,116.3978700000,68,前门街道,北京市,东城区,5965.70603490000
279383,39.8951380000,116.3950650000,68,前门街道,北京市,东城区,5965.70603490000
1646168,39.8961830000,116.3752100000,65,椿树街道,北京市,西城区,5489.63144784000
69535985,39.8960600000,116.3946600000,68,前门街道,北京市,东城区,5965.70603490000
1645447,39.8806270000,116.3982700000,58,天坛街道,北京市,东城区,19257.97138460000
50582636,39.8941500000,116.3978040000,68,前门街道,北京市,东城区,5965.70603490000
1644597,39.8969000000,116.3952200000,68,前门街道,北京市,东城区,5965.70603490000
95104385,39.8826180000,116.3911360000,54,天桥街道,北京市,西城区,7950.72588930000
109050658,39.8979450000,116.3959200000,68,前门街道,北京市,东城区,5965.70603490000
263950,39.8974700000,116.3739600000,65,椿树街道,北京市,西城区,5489.63144784000
50129373,39.8892360000,116.3876650000,67,大栅栏街道,北京市,西城区,5745.84874923000
2399544,39.8877640000,116.3851240000,54,天桥街道,北京市,西城区,7950.72588930000
2427666,39.8900600000,116.3800800000,67,大栅栏街道,北京市,西城区,5745.84874923000
150336595,39.8964650000,116.3950200000,68,前门街道,北京市,东城区,5965.70603490000
51095636,39.8984830000,116.3948060000,68,前门街道,北京市,东城区,5965.70603490000
41660159,39.8846860000,116.3854140000,54,天桥街道,北京市,西城区,7950.72588930000
99489480,39.9241260000,116.3793000000,103,什刹海街道,北京市,西城区,13532.27771510000
6665842,39.8713870000,116.3407500000,63,花乡乡,北京市,丰台区,71126.37857920000
101073740,39.8818440000,116.2971300000,63,花乡乡,北京市,丰台区,71126.37857920000
40534131,39.9030950000,116.3292400000,79,羊坊店街道,北京市,海淀区,18888.52729850000
5854672,39.8776000000,116.3261700000,64,广安门外街道,北京市,西城区,13688.78147470000
263902,39.8857900000,116.3481000000,53,牛街街道,北京市,西城区,7569.75440735000
72697141,39.8895340000,116.3375200000,64,广安门外街道,北京市,西城区,13688.78147470000
266939,39.8797570000,116.3174740000,64,广安门外街道,北京市,西城区,13688.78147470000
265196,39.8899300000,116.3473800000,66,广安门内街道,北京市,西城区,8552.68465524000
40777101,39.8773770000,116.3261500000,64,广安门外街道,北京市,西城区,13688.78147470000
1653633,39.8871420000,116.3207500000,64,广安门外街道,北京市,西城区,13688.78147470000
262755,39.8857350000,116.3214000000,64,广安门外街道,北京市,西城区,13688.78147470000
40353349,39.8844100000,116.3085560000,63,花乡乡,北京市,丰台区,71126.37857920000
41692974,39.8973900000,116.3451100000,66,广安门内街道,北京市,西城区,8552.68465524000
103295306,39.8815800000,116.2970660000,63,花乡乡,北京市,丰台区,71126.37857920000
263707,39.8889050000,116.3472300000,66,广安门内街道,北京市,西城区,8552.68465524000
41226048,39.8883800000,116.3461900000,66,广安门内街道,北京市,西城区,8552.68465524000
379337,39.8771700000,116.3378500000,64,广安门外街道,北京市,西城区,13688.78147470000
2549194,39.8892060000,116.3096900000,63,花乡乡,北京市,丰台区,71126.37857920000
41772387,39.9016270000,116.3418500000,78,月坛街道,北京市,西城区,11806.81261860000
264244,39.8908420000,116.3473700000,66,广安门内街道,北京市,西城区,8552.68465524000
52727863,39.8876760000,116.3478850000,53,牛街街道,北京市,西城区,7569.75440735000
1027160,39.8488120000,116.3163500000,63,花乡乡,北京市,丰台区,71126.37857920000
76261273,39.9045600000,116.4345500000,106,南磨房地区（乡）,北京市,朝阳区,61802.57892600000
51953188,39.8767200000,116.3177500000,64,广安门外街道,北京市,西城区,13688.78147470000
5585216,39.8806880000,116.3205400000,64,广安门外街道,北京市,西城区,13688.78147470000
42625111,39.9077800000,116.3508100000,75,融街街道,北京市,西城区,10684.73862130000
40403681,39.9077800000,116.3508100000,75,融街街道,北京市,西城区,10684.73862130000
5216036,39.9661180000,116.3878860000,126,安贞街道,北京市,朝阳区,11950.18728050000
375702,39.9492700000,116.3417700000,120,北下关街道,北京市,海淀区,14775.91686260000
515844,39.8998450000,116.3477550000,78,月坛街道,北京市,西城区,11806.81261860000
92042784,39.8864600000,116.3168500000,63,花乡乡,北京市,丰台区,71126.37857920000
51504326,39.8773900000,116.3261700000,64,广安门外街道,北京市,西城区,13688.78147470000
40081746,39.8893050000,116.2989000000,63,花乡乡,北京市,丰台区,71126.37857920000
41773307,39.8776000000,116.3261700000,64,广安门外街道,北京市,西城区,13688.78147470000
107140055,39.8884540000,116.3410800000,64,广安门外街道,北京市,西城区,13688.78147470000
299457,39.8888240000,116.3404500000,64,广安门外街道,北京市,西城区,13688.78147470000
294085,39.8888630000,116.3405600000,64,广安门外街道,北京市,西城区,13688.78147470000
1163720,39.8759600000,116.3466700000,50,白纸坊街道,北京市,西城区,9382.20063791000
42989477,39.8772540000,116.3260040000,64,广安门外街道,北京市,西城区,13688.78147470000
263887,39.8983230000,116.3463500000,66,广安门内街道,北京市,西城区,8552.68465524000
40136392,39.8775600000,116.3259660000,64,广安门外街道,北京市,西城区,13688.78147470000
285204,39.8857230000,116.3394550000,64,广安门外街道,北京市,西城区,13688.78147470000
1653105,39.8824300000,116.3207100000,64,广安门外街道,北京市,西城区,13688.78147470000
1651030,39.8894730000,116.3375200000,64,广安门外街道,北京市,西城区,13688.78147470000
114101805,39.8895340000,116.3375200000,64,广安门外街道,北京市,西城区,13688.78147470000
4205594,39.8848300000,116.3346560000,64,广安门外街道,北京市,西城区,13688.78147470000
96593591,39.8741230000,116.3483660000,50,白纸坊街道,北京市,西城区,9382.20063791000
275725,39.8725300000,116.3483300000,50,白纸坊街道,北京市,西城区,9382.20063791000
2491179,39.8901440000,116.3459400000,66,广安门内街道,北京市,西城区,8552.68465524000
316132,39.8874900000,116.3029800000,63,花乡乡,北京市,丰台区,71126.37857920000
350943,39.8844380000,116.3430940000,64,广安门外街道,北京市,西城区,13688.78147470000
1650429,39.8985330000,116.3401700000,78,月坛街道,北京市,西城区,11806.81261860000
5126888,39.8919940000,116.3397700000,64,广安门外街道,北京市,西城区,13688.78147470000
66595478,39.8861800000,116.3262300000,64,广安门外街道,北京市,西城区,13688.78147470000
264113,39.8945700000,116.3479200000,66,广安门内街道,北京市,西城区,8552.68465524000
42816143,39.8726350000,116.3482300000,50,白纸坊街道,北京市,西城区,9382.20063791000
51218,39.8973460000,116.3452450000,66,广安门内街道,北京市,西城区,8552.68465524000
6843615,39.8848760000,116.3021400000,63,花乡乡,北京市,丰台区,71126.37857920000
277476,39.8884160000,116.3171900000,63,花乡乡,北京市,丰台区,71126.37857920000
264218,39.8786900000,116.3810500000,51,陶然亭街道,北京市,西城区,8802.01039075000
5109100,39.8729440000,116.3600600000,50,白纸坊街道,北京市,西城区,9382.20063791000
299504,39.8761600000,116.3684900000,51,陶然亭街道,北京市,西城区,8802.01039075000
95527555,39.8656920000,116.3703300000,45,右安门街道,北京市,丰台区,12149.52966900000
264568,39.8784830000,116.3535500000,50,白纸坊街道,北京市,西城区,9382.20063791000
1646191,39.8811000000,116.3854900000,54,天桥街道,北京市,西城区,7950.72588930000
264767,39.8959800000,116.3953800000,68,前门街道,北京市,东城区,5965.70603490000
5626516,39.8822940000,116.3533000000,53,牛街街道,北京市,西城区,7569.75440735000
516419,39.8716550000,116.3664550000,50,白纸坊街道,北京市,西城区,9382.20063791000
1525389,39.8590430000,116.3650360000,45,右安门街道,北京市,丰台区,12149.52966900000
41120927,39.8787160000,116.3805800000,51,陶然亭街道,北京市,西城区,8802.01039075000
307394,39.8861600000,116.3532260000,53,牛街街道,北京市,西城区,7569.75440735000
283429,39.8785550000,116.3776550000,51,陶然亭街道,北京市,西城区,8802.01039075000
97814501,39.8717770000,116.3647200000,50,白纸坊街道,北京市,西城区,9382.20063791000
266404,39.8878330000,116.3713900000,65,椿树街道,北京市,西城区,5489.63144784000
265571,39.8665960000,116.3693300000,45,右安门街道,北京市,丰台区,12149.52966900000
265129,39.8807600000,116.3874700000,54,天桥街道,北京市,西城区,7950.72588930000
1648600,39.8728640000,116.3605700000,50,白纸坊街道,北京市,西城区,9382.20063791000
92974763,39.8755300000,116.3528600000,50,白纸坊街道,北京市,西城区,9382.20063791000
276420,39.8866300000,116.3646300000,53,牛街街道,北京市,西城区,7569.75440735000
1533043,39.8833850000,116.3726800000,51,陶然亭街道,北京市,西城区,8802.01039075000
41500621,39.8974000000,116.3540000000,66,广安门内街道,北京市,西城区,8552.68465524000
71931317,39.9026030000,116.3736300000,84,西长安街道,北京市,西城区,11365.23423860000
71758150,39.8821200000,116.3149800000,63,花乡乡,北京市,丰台区,71126.37857920000
117105575,39.8240400000,116.2989600000,63,花乡乡,北京市,丰台区,71126.37857920000
1658475,39.8357300000,116.2894500000,63,花乡乡,北京市,丰台区,71126.37857920000
281982,39.8367770000,116.2906700000,63,花乡乡,北京市,丰台区,71126.37857920000
4531071,39.8335200000,116.2945500000,63,花乡乡,北京市,丰台区,71126.37857920000
4727295,39.8326070000,116.2946200000,63,花乡乡,北京市,丰台区,71126.37857920000
92400125,39.8367580000,116.3017600000,63,花乡乡,北京市,丰台区,71126.37857920000
116406974,39.8413050000,116.3036800000,63,花乡乡,北京市,丰台区,71126.37857920000
114691769,39.8241100000,116.2988900000,63,花乡乡,北京市,丰台区,71126.37857920000
67025549,39.8178940000,116.2920760000,63,花乡乡,北京市,丰台区,71126.37857920000
4197232,39.8235900000,116.2888600000,63,花乡乡,北京市,丰台区,71126.37857920000
366559,39.8385280000,116.2874500000,63,花乡乡,北京市,丰台区,71126.37857920000
377935,39.8438100000,116.3151600000,63,花乡乡,北京市,丰台区,71126.37857920000
113669238,39.8515050000,116.2677100000,63,花乡乡,北京市,丰台区,71126.37857920000
381663,39.8855970000,116.3024700000,63,花乡乡,北京市,丰台区,71126.37857920000
63860565,39.8789000000,116.3050400000,63,花乡乡,北京市,丰台区,71126.37857920000
288902,39.8356360000,116.2856900000,63,花乡乡,北京市,丰台区,71126.37857920000
4771349,39.8714100000,116.2524000000,63,花乡乡,北京市,丰台区,71126.37857920000
90522252,39.8523450000,116.2217400000,47,宛平地区,北京市,丰台区,37277.99745650000
286043,39.8361470000,116.2841100000,63,花乡乡,北京市,丰台区,71126.37857920000
4913976,39.8408800000,116.2891600000,63,花乡乡,北京市,丰台区,71126.37857920000
1655828,39.8484300000,116.3210450000,63,花乡乡,北京市,丰台区,71126.37857920000
371981,39.8738700000,116.2963700000,63,花乡乡,北京市,丰台区,71126.37857920000
2458615,39.8608100000,116.2825800000,63,花乡乡,北京市,丰台区,71126.37857920000
6537891,39.8584060000,116.2943100000,63,花乡乡,北京市,丰台区,71126.37857920000
1655809,39.8581500000,116.3060200000,63,花乡乡,北京市,丰台区,71126.37857920000
374695,39.8689900000,116.2937700000,63,花乡乡,北京市,丰台区,71126.37857920000
589329,39.8658560000,116.2641140000,63,花乡乡,北京市,丰台区,71126.37857920000
70246059,39.8658070000,116.2641900000,63,花乡乡,北京市,丰台区,71126.37857920000
78516724,39.8812100000,116.2681700000,63,花乡乡,北京市,丰台区,71126.37857920000
6686001,39.8742520000,116.2940700000,63,花乡乡,北京市,丰台区,71126.37857920000
99987792,39.8711360000,116.2937850000,63,花乡乡,北京市,丰台区,71126.37857920000
307718,39.8514500000,116.2848900000,63,花乡乡,北京市,丰台区,71126.37857920000
58365,39.8713100000,116.2938500000,63,花乡乡,北京市,丰台区,71126.37857920000
52703043,39.8687360000,116.2792740000,63,花乡乡,北京市,丰台区,71126.37857920000
6524522,39.8755800000,116.2951300000,63,花乡乡,北京市,丰台区,71126.37857920000
41076154,39.8478740000,116.2869500000,63,花乡乡,北京市,丰台区,71126.37857920000
6621786,39.8650930000,116.2684600000,63,花乡乡,北京市,丰台区,71126.37857920000
1509037,39.8547500000,116.2837800000,63,花乡乡,北京市,丰台区,71126.37857920000
86678123,39.8683900000,116.2802100000,63,花乡乡,北京市,丰台区,71126.37857920000
28221,39.8581850000,116.3058500000,63,花乡乡,北京市,丰台区,71126.37857920000
6807211,39.8615040000,116.2852000000,63,花乡乡,北京市,丰台区,71126.37857920000
297505,39.8585550000,116.2935000000,63,花乡乡,北京市,丰台区,71126.37857920000
266652,39.8759270000,116.2954800000,63,花乡乡,北京市,丰台区,71126.37857920000
50344038,39.8666530000,116.2938300000,63,花乡乡,北京市,丰台区,71126.37857920000
284101,39.8728870000,116.2852600000,63,花乡乡,北京市,丰台区,71126.37857920000
293179,39.8692400000,116.2808800000,63,花乡乡,北京市,丰台区,71126.37857920000
99650122,39.9059500000,116.3362000000,78,月坛街道,北京市,西城区,11806.81261860000
94667015,39.8955460000,116.3755650000,65,椿树街道,北京市,西城区,5489.63144784000
42652573,39.8954120000,116.3758000000,65,椿树街道,北京市,西城区,5489.63144784000
5211685,39.8936420000,116.3063400000,63,花乡乡,北京市,丰台区,71126.37857920000
97229069,39.8916630000,116.3086500000,63,花乡乡,北京市,丰台区,71126.37857920000
319746,39.8934250000,116.3060460000,63,花乡乡,北京市,丰台区,71126.37857920000
1650483,39.9014970000,116.3282700000,79,羊坊店街道,北京市,海淀区,18888.52729850000
6753919,39.8911600000,116.3071060000,63,花乡乡,北京市,丰台区,71126.37857920000
5023615,39.8977100000,116.3222000000,79,羊坊店街道,北京市,海淀区,18888.52729850000
373805,39.9007570000,116.3097300000,79,羊坊店街道,北京市,海淀区,18888.52729850000
289772,39.9067460000,116.3221400000,79,羊坊店街道,北京市,海淀区,18888.52729850000
42998209,39.8913420000,116.3071300000,63,花乡乡,北京市,丰台区,71126.37857920000
41544160,39.9001050000,116.3273200000,79,羊坊店街道,北京市,海淀区,18888.52729850000
1652620,39.8976140000,116.3223650000,79,羊坊店街道,北京市,海淀区,18888.52729850000
91298421,39.8817940000,116.2965200000,63,花乡乡,北京市,丰台区,71126.37857920000
116331329,39.9411050000,116.4178500000,111,北新桥街道,北京市,东城区,8565.32206353000
793389,39.9365540000,116.3981400000,105,交道口街道,北京市,东城区,8286.29229764000
5947923,39.9253650000,116.4170400000,97,东四街道,北京市,东城区,6995.53120943000
91891613,39.9379100000,116.3997700000,105,交道口街道,北京市,东城区,8286.29229764000
1648335,39.9416960000,116.3919000000,110,安定门街道,北京市,东城区,7524.79893603000
42482348,39.9406600000,116.4170100000,111,北新桥街道,北京市,东城区,8565.32206353000
1649255,39.9478200000,116.3809500000,103,什刹海街道,北京市,西城区,13532.27771510000
112161234,39.9408600000,116.3984700000,110,安定门街道,北京市,东城区,7524.79893603000
274593,39.9408800000,116.3937760000,110,安定门街道,北京市,东城区,7524.79893603000
72008285,39.9408600000,116.4198800000,111,北新桥街道,北京市,东城区,8565.32206353000
2523672,39.9433060000,116.4136100000,111,北新桥街道,北京市,东城区,8565.32206353000
94493109,39.9399800000,116.4325100000,113,东直门街道,北京市,东城区,9991.98166189000
1551130,39.9302400000,116.4174350000,97,东四街道,北京市,东城区,6995.53120943000
98180274,39.9392360000,116.3962700000,105,交道口街道,北京市,东城区,8286.29229764000
74620664,39.9391250000,116.3963100000,105,交道口街道,北京市,东城区,8286.29229764000
1646853,39.9345130000,116.3960340000,105,交道口街道,北京市,东城区,8286.29229764000
5937464,39.9469450000,116.3830300000,103,什刹海街道,北京市,西城区,13532.27771510000
287156,39.9421040000,116.3936500000,110,安定门街道,北京市,东城区,7524.79893603000
107773152,39.9408840000,116.3981250000,110,安定门街道,北京市,东城区,7524.79893603000
90435692,39.9342580000,116.4173800000,111,北新桥街道,北京市,东城区,8565.32206353000
2650805,39.9423680000,116.4031000000,110,安定门街道,北京市,东城区,7524.79893603000
42527402,39.9406000000,116.4144800000,111,北新桥街道,北京市,东城区,8565.32206353000
4128109,39.9409640000,116.4029160000,110,安定门街道,北京市,东城区,7524.79893603000
4065185,39.9412300000,116.4223000000,111,北新桥街道,北京市,东城区,8565.32206353000
365938,39.9426200000,116.3941600000,110,安定门街道,北京市,东城区,7524.79893603000
264431,39.9284630000,116.4172100000,97,东四街道,北京市,东城区,6995.53120943000
264220,39.9407600000,116.4186550000,111,北新桥街道,北京市,东城区,8565.32206353000
4946749,39.9436000000,116.3937600000,110,安定门街道,北京市,东城区,7524.79893603000
3316212,39.9251020000,116.4302440000,106,南磨房地区（乡）,北京市,朝阳区,61802.57892600000
100601503,39.9410600000,116.4176200000,111,北新桥街道,北京市,东城区,8565.32206353000
94487221,39.9357400000,116.3965000000,105,交道口街道,北京市,东城区,8286.29229764000
50744936,39.9448900000,116.4086200000,110,安定门街道,北京市,东城区,7524.79893603000
2486331,39.9405000000,116.4186600000,111,北新桥街道,北京市,东城区,8565.32206353000
1645574,39.9336280000,116.4084000000,105,交道口街道,北京市,东城区,8286.29229764000
368474,39.9409330000,116.3976000000,110,安定门街道,北京市,东城区,7524.79893603000
85655891,39.9354600000,116.4030400000,105,交道口街道,北京市,东城区,8286.29229764000
1646680,39.9397600000,116.4033500000,110,安定门街道,北京市,东城区,7524.79893603000
5800100,39.9293600000,116.4194300000,97,东四街道,北京市,东城区,6995.53120943000
294575,39.9411620000,116.4235400000,111,北新桥街道,北京市,东城区,8565.32206353000
92716264,39.9408000000,116.3995900000,110,安定门街道,北京市,东城区,7524.79893603000
516083,39.9411280000,116.4026100000,110,安定门街道,北京市,东城区,7524.79893603000
2517428,39.9409980000,116.4054100000,110,安定门街道,北京市,东城区,7524.79893603000
308892,39.9436950000,116.4119000000,111,北新桥街道,北京市,东城区,8565.32206353000
290405,39.9300540000,116.4077900000,93,景山街道,北京市,东城区,7370.83771450000
265264,39.9445270000,116.4085500000,110,安定门街道,北京市,东城区,7524.79893603000
307612,39.9274500000,116.4094200000,93,景山街道,北京市,东城区,7370.83771450000
41495690,39.9411700000,116.4223200000,111,北新桥街道,北京市,东城区,8565.32206353000
65996735,39.9434360000,116.4163400000,111,北新桥街道,北京市,东城区,8565.32206353000
5654938,39.9332470000,116.4056900000,105,交道口街道,北京市,东城区,8286.29229764000
92641681,39.9272650000,116.4171900000,97,东四街道,北京市,东城区,6995.53120943000
1646933,39.9424860000,116.4031400000,110,安定门街道,北京市,东城区,7524.79893603000
6620281,39.9467660000,116.3895800000,110,安定门街道,北京市,东城区,7524.79893603000
41752596,39.9260600000,116.4176200000,97,东四街道,北京市,东城区,6995.53120943000
41101212,39.9370800000,116.4256100000,111,北新桥街道,北京市,东城区,8565.32206353000
42431694,39.9409070000,116.3940050000,110,安定门街道,北京市,东城区,7524.79893603000
50166202,39.9433700000,116.4080900000,110,安定门街道,北京市,东城区,7524.79893603000
67545267,39.9075000000,116.4630600000,106,南磨房地区（乡）,北京市,朝阳区,61802.57892600000
40687236,39.9472270000,116.3802000000,103,什刹海街道,北京市,西城区,13532.27771510000
73882523,39.9408340000,116.4242600000,111,北新桥街道,北京市,东城区,8565.32206353000
4358737,39.9281900000,116.4087300000,93,景山街道,北京市,东城区,7370.83771450000
120701665,39.9354250000,116.4032800000,105,交道口街道,北京市,东城区,8286.29229764000
1491708,39.9414000000,116.4173050000,111,北新桥街道,北京市,东城区,8565.32206353000
1387948,39.9405800000,116.4174300000,111,北新桥街道,北京市,东城区,8565.32206353000
1528707,39.9406550000,116.4172740000,111,北新桥街道,北京市,东城区,8565.32206353000
3247884,39.9349800000,116.4495600000,106,南磨房地区（乡）,北京市,朝阳区,61802.57892600000
282569,40.0743030000,116.4100900000,177,北七家镇,北京市,昌平区,57522.51096420000
6515450,40.0745100000,116.4094900000,177,北七家镇,北京市,昌平区,57522.51096420000
81196671,40.0790560000,116.4107100000,177,北七家镇,北京市,昌平区,57522.51096420000
6243148,40.0738800000,116.4104000000,177,北七家镇,北京市,昌平区,57522.51096420000
299359,39.9339400000,116.4387200000,106,南磨房地区（乡）,北京市,朝阳区,61802.57892600000
6041762,39.9958570000,116.4874700000,155,来广营地区（乡）,北京市,朝阳区,58967.35245250000
262940,39.9364000000,116.4457000000,106,南磨房地区（乡）,北京市,朝阳区,61802.57892600000
2429020,39.9387250000,116.4544400000,121,左家庄街道,北京市,朝阳区,21571.50019820000
42535431,39.9402960000,116.4388400000,113,东直门街道,北京市,东城区,9991.98166189000
5050782,39.9346470000,116.4541700000,121,左家庄街道,北京市,朝阳区,21571.50019820000
262596,39.9340170000,116.4431600000,106,南磨房地区（乡）,北京市,朝阳区,61802.57892600000
367928,39.9343450000,116.4541700000,121,左家庄街道,北京市,朝阳区,21571.50019820000
52205913,39.9360200000,116.4493000000,106,南磨房地区（乡）,北京市,朝阳区,61802.57892600000
51952372,39.9346120000,116.4547400000,121,左家庄街道,北京市,朝阳区,21571.50019820000
40763236,40.0105100000,116.5294900000,155,来广营地区（乡）,北京市,朝阳区,58967.35245250000
275162,39.9634780000,116.4356460000,122,香河园街道,北京市,朝阳区,9495.72844696000
40534372,39.9619670000,116.4151800000,129,小关街道,北京市,朝阳区,19184.64203260000
157113788,39.9619670000,116.4151800000,129,小关街道,北京市,朝阳区,19184.64203260000
5226938,39.9650100000,116.4356000000,122,香河园街道,北京市,朝阳区,9495.72844696000
6922414,39.9642330000,116.4239200000,129,小关街道,北京市,朝阳区,19184.64203260000
264687,39.9632500000,116.3987000000,126,安贞街道,北京市,朝阳区,11950.18728050000
264147,39.8934800000,116.4935300000,106,南磨房地区（乡）,北京市,朝阳区,61802.57892600000
92265290,39.9511640000,116.4323600000,122,香河园街道,北京市,朝阳区,9495.72844696000
90492891,39.9715100000,116.4361100000,131,太阳宫地区（乡）,北京市,朝阳区,22543.48538690000
298536,39.9707000000,116.4249600000,129,小关街道,北京市,朝阳区,19184.64203260000
263680,39.9690970000,116.4355300000,131,太阳宫地区（乡）,北京市,朝阳区,22543.48538690000
74822809,39.9720800000,116.4361700000,131,太阳宫地区（乡）,北京市,朝阳区,22543.48538690000
1648961,39.9538150000,116.4087900000,124,和平里街道,北京市,东城区,17702.18364470000
307269,39.9544100000,116.4086100000,124,和平里街道,北京市,东城区,17702.18364470000
263675,39.9717700000,116.4248900000,129,小关街道,北京市,朝阳区,19184.64203260000
5016174,39.9619200000,116.4203600000,129,小关街道,北京市,朝阳区,19184.64203260000
266433,39.9604800000,116.4142400000,124,和平里街道,北京市,东城区,17702.18364470000
42854848,39.9621700000,116.4238360000,129,小关街道,北京市,朝阳区,19184.64203260000
306402,39.9671630000,116.4355800000,131,太阳宫地区（乡）,北京市,朝阳区,22543.48538690000
81624905,39.9581760000,116.4180600000,124,和平里街道,北京市,东城区,17702.18364470000
2437126,39.9938600000,116.4579240000,141,望京街道,北京市,朝阳区,18678.59420130000
1492646,39.9709400000,116.4881500000,136,将台地区（乡）,北京市,朝阳区,30926.01515400000
6036116,39.9983900000,116.5077200000,155,来广营地区（乡）,北京市,朝阳区,58967.35245250000
314370,39.9896740000,116.4974200000,136,将台地区（乡）,北京市,朝阳区,30926.01515400000
1654887,39.9786950000,116.4807600000,136,将台地区（乡）,北京市,朝阳区,30926.01515400000
5745088,39.9616550000,116.5040100000,118,东风地区（乡）,北京市,朝阳区,34538.70381970000
2635551,39.9628600000,116.4952000000,119,酒仙桥街道,北京市,朝阳区,9576.55729088000
4790527,39.9717700000,116.4925100000,136,将台地区（乡）,北京市,朝阳区,30926.01515400000
79687233,39.9790900000,116.4892400000,136,将台地区（乡）,北京市,朝阳区,30926.01515400000
343040,39.9826930000,116.4548300000,141,望京街道,北京市,朝阳区,18678.59420130000
297266,39.9825800000,116.4559600000,141,望京街道,北京市,朝阳区,18678.59420130000
369353,40.0110930000,116.4719600000,155,来广营地区（乡）,北京市,朝阳区,58967.35245250000
282266,39.9720200000,116.4109950000,129,小关街道,北京市,朝阳区,19184.64203260000
264473,39.9740520000,116.4180500000,129,小关街道,北京市,朝阳区,19184.64203260000
275868,39.9693200000,116.3983150000,126,安贞街道,北京市,朝阳区,11950.18728050000
267160,39.9704700000,116.4175300000,129,小关街道,北京市,朝阳区,19184.64203260000
277316,39.9728050000,116.4180400000,129,小关街道,北京市,朝阳区,19184.64203260000
369462,39.9711840000,116.4166200000,129,小关街道,北京市,朝阳区,19184.64203260000
275020,39.9701200000,116.4114400000,129,小关街道,北京市,朝阳区,19184.64203260000
263928,39.9747120000,116.4244000000,129,小关街道,北京市,朝阳区,19184.64203260000
6870327,39.9420800000,116.3913200000,110,安定门街道,北京市,东城区,7524.79893603000
274164,39.9393400000,116.3961800000,105,交道口街道,北京市,东城区,8286.29229764000
6874851,39.9482500000,116.4146000000,111,北新桥街道,北京市,东城区,8565.32206353000
376623,39.9715040000,116.4003900000,126,安贞街道,北京市,朝阳区,11950.18728050000
264026,39.9564700000,116.4327240000,122,香河园街道,北京市,朝阳区,9495.72844696000
288934,39.9682540000,116.4089050000,129,小关街道,北京市,朝阳区,19184.64203260000
50304750,40.0613140000,116.5761700000,279,天竺镇,北京市,顺义区,49675.50023520000
517443,40.0613700000,116.5760500000,279,天竺镇,北京市,顺义区,49675.50023520000
42285215,40.0466700000,116.5900300000,161,机场街道,北京市,朝阳区,29685.51280220000
284554,40.0531040000,116.5955660000,161,机场街道,北京市,朝阳区,29685.51280220000
361311,40.0478800000,116.6131300000,279,天竺镇,北京市,顺义区,49675.50023520000
287476,39.9534450000,116.4007400000,124,和平里街道,北京市,东城区,17702.18364470000
90611783,39.9712870000,116.4361040000,131,太阳宫地区（乡）,北京市,朝阳区,22543.48538690000
41492685,39.9340400000,116.3960340000,105,交道口街道,北京市,东城区,8286.29229764000
85054191,39.9406200000,116.3986100000,110,安定门街道,北京市,东城区,7524.79893603000
40904726,40.0444300000,116.5922600000,161,机场街道,北京市,朝阳区,29685.51280220000
366426,40.0419730000,116.5900900000,279,天竺镇,北京市,顺义区,49675.50023520000
2663907,40.0457900000,116.6035160000,279,天竺镇,北京市,顺义区,49675.50023520000
4256424,40.0623000000,116.5636000000,169,后沙峪镇,北京市,顺义区,53134.77663680000
42314784,40.0598750000,116.5744700000,279,天竺镇,北京市,顺义区,49675.50023520000
294677,40.0422330000,116.5899300000,161,机场街道,北京市,朝阳区,29685.51280220000
6392514,40.0614600000,116.5842400000,161,机场街道,北京市,朝阳区,29685.51280220000
264883,40.0479470000,116.5951800000,161,机场街道,北京市,朝阳区,29685.51280220000
1041282,40.1266700000,116.6518400000,172,光明街道,北京市,顺义区,13200.52460580000
52620084,40.0453220000,116.6039500000,279,天竺镇,北京市,顺义区,49675.50023520000
