districtID	economy	totalSales	totalPopularity	averageRating	categoryEntropy	averageCategoryDivergence	degreeCus	degreeDist	numberofCustomers	numberofShops	incomeEntropy	avgCusEntropy	fracofDessert	dessertCS	pairwise	cusEigen	dEigen
60.0	539.1	120093.690476	780.868864427	4.42028042868	2.16395565688	0.125045173389	0.295919338636	12.1893910896	5215.0	20.0	4.5403629067	0.519958794142	0.1	0.0294579511473	0.205737640619	0.0444997931467	0.136569659057
61.0	617.995778628	6621.52666667	74.39917603	5.0	0.0	0.788291770036	0.0212014878525	2.9985133053	222.0	1.0	2.46106908865	0.459909498372	0.0	0.0438796272182	0.079830751542	0.00220444836794	0.00359769335907
62.0	1263.41994133	8862.545	99.5791573034	4.95556695741	0.0	0.821380144958	0.00294047505511	2.72514194477	12.0	1.0	0.56608573896	0.127058949419	0.0	0.0547768848025	0.0628554817461	8.81384779978e-05	0.00239987515641
63.0	2443.18181818	3318553.61739	42038.8887721	4.51637789205	2.38201259587	0.170140567308	0.822383046849	5.27821218255	103499.0	263.0	4.92856159265	0.529694586901	0.0912547528517	0.0314110226467	0.327432910693	0.155402190075	0.0496659253701
64.0	3511.0	487838.3975	5269.02357012	4.53927420155	2.21961419345	0.140899911453	0.612623571086	9.30206106609	22191.0	58.0	4.69238239155	0.56015318758	0.103448275862	0.0202874158719	0.229793643081	0.105243506289	0.0994178299195
65.0	1834.0	388100.327	5916.27220481	4.09696714838	2.09472904753	0.198308969483	0.27106895863	12.6850206844	6245.0	12.0	3.72010624576	0.456809840839	0.166666666667	0.0220208404385	0.240664861288	0.0424489915054	0.154367693021
66.0	13450.0	236429.7455	1482.92424892	4.34631997712	1.89451418483	0.209522688842	0.316453908584	12.512793679	6956.0	20.0	4.32090234467	0.474456622155	0.0	0.0487733279122	0.197310740609	0.0477420736739	0.144071942449
67.0	150.0	76154.4216667	954.107380451	4.73149206349	0.562335144619	0.460393162232	0.0190537011423	17.0861557888	130.0	4.0	3.35169061931	0.54277098093	0.0	0.0422880810922	0.0781386608563	0.00209265935458	0.237367210604
68.0	279.7	3721640.59358	41786.8641282	4.5492029328	1.88981801915	0.138582382276	0.334110007978	13.5845434713	33235.0	43.0	3.89198565447	0.28074837807	0.093023255814	0.0304007767839	0.227279660135	0.0587495150945	0.170828289953
69.0	305.5	15408.0601905	160.464759676	4.51583621053	2.13833305951	0.103199866154	0.107184982709	12.6241868678	1213.0	12.0	4.4220674543	0.573351546747	0.0833333333333	0.0220595894853	0.134484658063	0.0145817005376	0.150104697829
