district_id,economy,totalSales,totalPopularity,averageRating,categoryEntropy,averageCategoryDivergence,degreeCus,degreeDist,numberofCustomers,numberofShops,incomeEntropy,avgCusEntropy,fracofDessert,dessertCS,pairwise,cusEigen,dEigen,logEcon,avgExpenditure,averageTotalExpenditure,popres,popfloat,pop,Dens_Pob,HPI,econdse,area,logEcondse,popdse,logpopdse
51.0,-0.1457311393438472,2.2242384689391783,0.41057554108552197,-0.662563151489532,0.38080085082094073,-0.4383600510633453,-0.38956795174521114,1.4242021424467093,-0.5617705029385351,-0.25720765588805095,0.33935480766388726,0.1313211140484015,1.4577667443894744,0.2694826283186446,-0.17047148707721194,-0.475015427341193,1.572844739335503,-0.2112156644910095,0.3285760005162517,0.8445133328869894,-0.5050816649931363,-0.5289891361799154,-0.5290692394603399,0.6608331909005205,-0.3147451482448877,-0.1430258595946382,-0.6686352943901589,0.5253733631094913,0.6631677861259757,0.8759827252351001
52.0,-0.15130403136909096,-0.4460141133443424,-0.2734182266901043,0.4237434747651875,0.3187755745397771,-0.3782783535613581,-0.6348040412030825,-0.8066345921935548,-0.5803325231440515,-0.45322530907629555,0.24364221295996258,-0.09897029107604371,0.05670453308283518,-0.2698023277181691,0.18349175912813293,-0.7031386895093313,-0.7010361955551682,-0.5788883945595562,0.258164274122779,-0.15977033201566238,-0.3152272104712224,-0.2674905305477874,-0.3072434447412589,-0.8759228131393129,0.16819374154442518,-0.1619176715007672,1.388181073650055,-1.1021239201067448,-0.8755504362029021,-1.120249611699581
53.0,-0.06361699590484941,-0.5419837252443631,-0.311749196539575,0.5054507264206727,0.09422102406033847,-0.5969744324985835,-0.5226959702980913,1.401432203093617,-0.5817157506112894,-0.6247407556160095,-0.12137791418221826,-0.3184718419880429,0.002271372848643052,-0.25666799630596937,-0.3053980660399527,-0.5682033625156481,1.5221171316398163,0.9535538333872282,0.9066565058302499,0.8104785899444858,-0.3506381011967914,-0.4837335960438343,-0.4099701023516592,2.024425493212091,-1.0476400012903109,0.0820796706800315,-0.6844456872413881,1.438836311710477,2.027936009412485,1.222287957528992
54.0,-0.15079080415138493,-0.5294994474845284,-0.2986274518187063,0.4513710801078756,0.30719480992690884,-0.39423979459686953,-0.48077021126647895,2.5623657628862806,-0.6011701756343786,-0.42872310242776496,0.8595802565197297,0.7926804691622802,-0.8142260306969,-0.12268829906053855,-0.28435756539656165,-0.5468566936572714,3.2356711757205936,-0.5328506804044111,0.3219403125457307,0.957517018626429,-0.4513510022143082,-0.4370825106172132,-0.4597327017486632,1.389973755188289,0.5092010051983982,-0.1479922179712789,-0.6791526527601311,0.41741060984081446,1.3930136077982465,1.0871795230642656
55.0,-0.13286325223176035,-0.5857358245975236,,-0.9106338996841731,-2.249065179155474,2.4044901757583057,-1.1334388575685672,-1.0456600985295157,-0.677381547055104,-0.771753995507193,-1.7002984021493295,-0.09698110391803255,5.717753197667444,7.396601950888424,-0.9640582767968189,-1.0088195847855634,-0.7022439216352182,0.20574672559298945,-0.9854272528883987,-0.010464177219965433,-0.9693109237801789,-0.5905260380389625,-0.8597689796311833,-0.3061150698172539,0.05739146953584497,-0.13003295086699718,-0.6573477455419138,0.7114116766106516,-0.3051952032419671,0.3489193287082748
56.0,-0.09115572717030784,-0.5803876001715418,-0.3180870953315951,1.529125546108815,-0.37443621658282317,-0.1933807801173183,-1.0406647455995863,-0.020017327842571913,-0.6608720579300054,-0.7227495822101319,-0.2035246607202473,0.1333325405563608,-0.8142260306969,-0.14297297364153597,-1.1190326651795381,-0.936193169678445,-0.15101201996421698,0.7599566862084157,-1.1291664155977634,-0.7036134812921252,0.24566222698722054,1.2161070223714652,0.6085928879967529,-0.23011193804839453,0.4685597693091868,-0.1447817240384925,-0.43769817011373935,0.4908003709266363,-0.22892010085349057,0.4141033788936733
57.0,-0.1251683453369634,-0.2769261226898041,-0.1882945616247942,0.021298115237159215,0.6995955888741573,-0.4746222989213767,0.061477975866925355,-0.5332211599704612,-0.1267677746126266,0.30634309702815227,0.2676147500020815,-0.38549652091716397,-0.5302269338112665,-0.17010307028919555,0.5996224938613937,0.016005741088226066,-0.6986410346623806,0.3581909506392065,-0.200357936135089,-0.5602911485500301,1.274906998019476,1.2267397483946265,1.2957014216472635,-0.1852612989054651,0.3928380153602906,-0.15564851310714,-0.3553333732610017,0.13761446483076223,-0.18391928312287276,0.4492618339287873
58.0,-0.14468758347729255,-0.4136168082276312,-0.21521086497081487,0.07881019399284149,0.7184251989073324,-0.6144634141037026,0.23233688800542074,1.3845805940579525,-0.18999465593766632,0.08582323719137708,0.09762858093200351,-1.213364626091097,-0.4611460724066353,-0.19984115250203996,0.24209198472457014,0.1450269795274299,1.41146547907768,-0.16300202569272124,-1.4922228834913651,-1.48343627212157,-0.3794839484838551,-0.5149340014680488,-0.4405482945447301,-0.3590858403817552,-0.5286315904446058,-0.1556223496894081,-0.5729451816561382,0.13906031501714972,-0.3580402949999782,0.2988220143948795
59.0,-0.14964710908551446,-0.4706163491238343,-0.2716824705374832,-0.20962173109505555,-0.07268835131769742,-0.30198452449877505,-0.06593453875836772,1.558323934747325,-0.35517878767040956,-0.6982473755616012,-0.3321161649565155,-0.5309318214525907,0.49216981497596896,-0.18985849036517197,0.16522944183893268,-0.09196387067683633,1.6457408143188086,-0.4422030477582883,-0.9430026127696971,-1.1241999856584888,-0.5628833882282442,-0.5942807194158914,-0.5913576986370693,0.8211570988370667,-1.0476400012903109,-0.14676528378672835,-0.6764198256680041,0.4472574037018755,0.823426464109803,0.929699785087016
60.0,-0.14304055717275552,-0.4460616006776282,-0.29216147250501184,-0.13915470850006983,0.6771632337140668,-0.602669370702003,-0.06261054776812476,1.5491428953894102,-0.4465610409898742,-0.33071427583364266,0.5435094363739925,-0.08083290993116402,-0.1610281078604655,-0.2026772904163359,0.12909022316119964,-0.13668235394982473,1.5811551351391877,-0.09451280607143196,0.40651666696196964,0.03007508707264606,-0.2703171786810005,-0.5122093654246137,-0.36708516162865396,0.5675048561232434,1.4734110542335568,-0.14439450387699587,-0.6543593391555517,0.49871650501900106,0.5695392451435453,0.8420212093601916
61.0,-0.1409614624092796,-0.5784606619454573,-0.3173948804019286,1.987726945693963,-2.249065179155474,1.9613763592216875,-1.0898496341637776,-0.4073549326105595,-0.6693499036969479,-0.7962562021557236,-1.3570535380541355,-0.4922200583324321,-0.8142260306969,-0.12867893710582431,-1.5417585843241768,-0.9748923101568134,-0.6420916910491017,-0.018599578949099135,1.2012655813272515,0.24558140725668684,-0.7053338279777108,-0.2903508914975846,-0.5745713423336278,-0.67465702025553,0.07296826673398812,-0.15761593133090956,-0.4518698128140821,0.007744583109237519,-0.6739862771627168,-0.16188499643496052
62.0,-0.12395297323241596,-0.5758458468784294,-0.31649551168343465,1.8247105015371603,-2.249065179155474,2.0892927433505646,-1.1581321503859698,-0.46554855520751987,-0.6787201542814634,-0.7962562021557236,-3.089148906353835,-2.77252054182254,-0.8142260306969,-0.07276455427858883,-1.7670290957564478,-1.0168333802544307,-0.6621188110772737,0.3788599600382954,1.3258748640300924,-1.2126262658370877,-0.2519790685175779,0.26019172562042425,-0.07194230816002432,-0.6656763952337474,0.3703672855086271,-0.15691835255466707,-0.251462133381963,0.05934149835299179,-0.6649720772858506,-0.14180171181556234
63.0,-0.09286339172422528,3.285894128462735,1.181476338781225,0.2134087410844479,0.9720326819244296,-0.4283350389439787,1.9059695685323157,0.07793341595747624,3.9388947135268557,5.623321939759287,0.8983395439968495,-0.014134708575209156,-0.2181518805800737,-0.1926559812326612,1.7440486926330483,2.061183481138558,0.12815375180835173,0.7454068506870629,-0.18639841112101646,-0.42945336708817733,2.0294468788036615,1.4061337727666545,1.8622865950654508,-0.7448100386316241,0.9356503708816525,-0.1596024098831205,1.127668031327644,-0.2006597519590424,-0.7441632813487102,-0.34939268320276345
64.0,-0.0647237975814983,-0.01697791740528117,-0.13185531888901078,0.2974109777407228,0.7524279881521032,-0.5413765218014994,1.1216261717305351,0.9345057462189336,0.3109121681660007,0.6003695768105192,0.6824617103573315,0.19453179978185856,-0.13850404155621138,-0.24973177326696966,0.448325678195887,1.0671377212662616,0.959988968394897,0.9469444289449565,-0.21222732876499173,-0.030259937235219348,1.9903867041555714,0.9105490582808616,1.6548004143604775,2.03902487901342,-0.7234506366342714,-0.0964759343516027,-0.6105958886784744,0.9679634369056791,2.0426041496424867,1.2250526212959654
65.0,-0.10891680738483568,-0.13335207000409477,-0.10873714541590157,-1.3253300913004282,0.5835509313720401,-0.3194387827389546,-0.15553236402849507,1.6546494910026344,-0.40060219288487,-0.5267319290218873,-0.20624003422878318,-0.5134552661258005,0.2744371740326681,-0.24083748366527688,0.5925923033999353,-0.17732518031606231,1.8787323147737547,0.5859986910544049,0.982653723375181,0.10350337156726425,-0.7417899909825949,-0.5922206287489039,-0.7093612794967945,1.5698348733575507,-1.0476400012903109,0.012767767029641951,-0.6921519042763258,1.3191795140638716,1.5722515071971408,1.128753881795732
66.0,0.19719291347119722,-0.3103209576890819,-0.26708573298767313,-0.41050164129499944,0.3128085905810878,-0.2760876530319,0.014173370032451211,1.6179868598703129,-0.3688772016201535,-0.33071427583364266,0.3429131498267799,-0.3925602755857636,-0.8142260306969,-0.10356910998377405,0.01726095046829614,-0.07242677610949766,1.7065908061310677,1.693444610589077,1.4103119680941023,0.6893263414537907,0.04940777201827213,-0.31380934328618465,-0.08216749981694282,1.635981002593658,-1.0476400012903109,0.39979627676813884,-0.6666419858079728,1.7375354913553034,1.6384692080054388,1.1433605926019483
67.0,-0.15329428413428123,-0.4973298390530014,-0.2859738069758524,1.002622021828315,-1.48864244474892,0.6937527793373562,-1.0978807484567372,2.5915362035212306,-0.6734549658577832,-0.7227495822101319,-0.5429875841677676,0.07544936367712839,-0.8142260306969,-0.13684524121380265,-1.5642134930673346,-0.9771077469733958,3.266456509667239,-0.8055452218176021,0.6634148436370216,1.0290038571604323,-0.6235091804285193,-0.42648301186287413,-0.5701282531017525,1.8488392188512601,1.2576968957114916,-0.14986833498188165,-0.6888226395638087,0.3663468126562166,1.851430787049492,1.187897041755955
68.0,-0.149876375147106,3.7562150905845093,1.1724746211646726,0.333837618119563,0.30645815849128605,-0.5503358603345595,0.0801939630120346,1.846134398114841,0.8036981084297544,0.23283647708256053,-0.04913494526777203,-1.719621336570876,-0.20660005596502923,-0.19783960412908724,0.41496383883859966,0.1457189096479934,2.1539479942153,-0.4592280441412149,1.263453519197832,-0.9460237423761751,-1.064962506392591,-0.7338684757387085,-0.9757762135483672,0.14073870428836052,-1.0476400012903109,-0.13566811018549613,-0.6919873978174905,0.6421938952175291,0.1418411138646776,0.653447967853821
69.0,-0.14919648268859312,-0.5682085547210972,-0.3143208235617074,0.21142141385883784,0.6425148469981795,-0.6871211673911073,-0.7683357374526965,1.6416995603387574,-0.6251312449862109,-0.5267319290218873,0.4353823622092106,0.2849514337120277,-0.2698944283334223,-0.24063866033562675,-0.816473294500336,-0.7295996886316289,1.8074564598901752,-0.41018746201377837,0.9966911972971143,1.1559718300154667,-0.33417047827003793,-0.3096227074145648,-0.33525316617288947,2.059100761002287,0.6584192563535979,-0.14277051225023285,-0.6820976125267559,0.5301345196373448,2.0616538522821153,1.2286227604491236
70.0,-0.14478245219243388,1.1824675891047307,0.37406533219108173,0.2342968966602503,0.6375533444070723,-0.4834445736483385,0.6965384482584613,-0.7783876282033907,1.6467083193499914,2.2910218355591287,0.41710442928811836,-0.5741052574309794,0.06013339357537743,-0.16488415411009189,1.062665074162869,0.7297431440878266,-0.7012977739805394,-0.16721629694873724,0.05110659034237254,-0.08221552122137898,-0.11948622258684981,-0.25376766852414456,-0.17228308771714343,-0.3854489886116484,0.0927046941829901,-0.15761872663190934,-0.512788580872571,0.0075221353718293825,-0.3846407582474416,0.2717901179387656
71.0,-0.10729215744790999,-0.4733218160111862,-0.27028472003631054,1.0424887487074006,0.17320122806700358,-0.5342904540037221,0.18698194672649576,-0.10168376650064818,-0.2373367315099085,-0.35521648248217325,-0.09908659893084118,-0.47382216036045843,-0.12664926981472374,-0.24883112701564503,0.3834861982200135,0.11765029804788855,-0.5537549749434442,0.604375464861505,0.16025360317915593,-0.3855213546478693,0.4485000635048377,0.45483706638192434,0.46434464855093666,0.367056808401587,-0.34757616929245305,-0.13552646715475272,-0.5768441436656907,0.6441079563435355,0.3685496075261972,0.7612663144081152
72.0,-0.15232634785704152,0.2872707424866187,0.006946644390066227,-0.711435768317659,0.7751201267669775,-0.32449990343438545,1.229774184781219,0.11057126275398103,0.5668984900867862,0.3308453036766828,0.640911037256993,-0.21939999332118815,0.8535133467567144,-0.03824168979952317,1.2433287675979379,1.2433650890297132,-0.4267356108243348,-0.6838050580344285,0.2822862052912914,-0.2747656099542583,-0.31893150872423376,-0.24559376039383918,-0.3016804535660067,0.6507158303522956,0.06526955713216688,-0.15612521485762215,-0.6529741203871386,0.11019509000749506,0.6521453724372362,0.8720905042127411
74.0,-0.15465670429339423,3.264254929539258,1.280508213835309,0.6394698622323636,0.3495393354509677,-0.24134909619903033,2.1853567972647414,-0.35125886368376813,2.889783609988158,1.7519732892914561,0.8110676985937363,0.16494002067118405,0.30554183702550136,-0.13177036206298262,1.8011973772575194,2.335859063433527,-0.696686631166597,-1.040438011720966,0.7541047130104569,0.02061212017937059,0.044474820384311456,0.07136115690284053,0.05566564914887826,0.20614588637179923,-0.33036557792818005,-0.16051500550308928,-0.5959707106648485,-0.36190764878184717,0.20708468247785558,0.6866726852501956
75.0,12.203434920286897,-0.39498541442691937,-0.2756374236908487,0.004619002462918752,0.8902404061332804,-0.49490544950875937,-0.2494308537795994,1.7804453366991866,-0.5504815819962381,-0.08569220934833693,0.8243392982809602,0.5757744903598602,0.05670453308283518,-0.21219248960754666,0.40289329567130083,-0.3133122287556508,1.725122984497899,3.6675456317714294,1.5938242520739818,1.8627318103117518,-0.057026619370232505,-0.31244702526446705,-0.15231961829173088,0.5516347574612498,2.7520367912514097,11.886525920787458,-0.6382019811878163,2.8362375755133304,0.5524295461898242,0.8355848879045266
76.0,0.19034655452849772,0.1808303418157074,-0.02441646859039402,0.3792859961709115,1.0563175998365533,-0.4788354409314218,1.6380079704471384,1.7951740954375257,0.4445944098384207,0.9188982632414165,1.0586889332248417,-0.5459396003344267,-0.07822837116307337,-0.1553292909121622,0.9505719040005388,1.6672518748005973,1.9512506257619104,1.6826034932566196,-0.21700243440074565,-0.15055249125855238,-0.25357448410179567,-0.13823645482873045,-0.21896595676986133,1.1026476216668586,1.88160749696287,0.3360397805420236,-0.6618206532660177,1.6943696398884285,1.1037938491557653,1.0127706032333834
78.0,5.424511822600364,-0.2870787173077872,-0.19916945981178658,0.3937921352135968,1.0560273598995964,-0.3764751912397163,0.2015656307854871,1.5159614277317037,-0.3664677086127067,-0.13469662264539808,1.0090568918522091,0.20685701123712905,-0.8142260306969,-0.12179855118636855,0.721034394559169,0.12993922137468203,1.4451192122699101,3.225665112923387,0.7751741309685045,0.5659097500319202,0.835214130631093,0.0182972085935002,0.561118783875345,1.4458713089612119,-0.32451397686432715,4.994049247642949,-0.6341251107221675,2.5320205383613685,1.4472639015177935,1.1000936172184956
