district_i,,district_i,district_j,flow,id,workflow,totalflow,poi_sum_0_i,poi_sum_0_j,poi_diversity_0_i,poi_diversity_0_j,distance_ij,log_distance_ij,log_poi_sum_0_j,log_poi_diversity_0_j,totalflow_not_norm,log_geo_poi_sum_0_j,log_geo_poi_diversity_0_j,log_geo_distance_ij,log_geo_totalflow,geo_poi_sum_0_j,geo_poi_diversity_0_j,geo_distance_ij,geo_totalflow,prob,fitted_flow
2.0,14,2.0,60.0,258.0,2_60,5.0,0.006390319758965886,5848,3596,0.9982328099234178,1.5365781428844136,88,4.477336814478207,8.18757739559151,0.4295579590136523,263.0,-0.48279661267558527,0.1645171721251466,0.10521760340289324,-0.11688925956232923,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.00825034391206498,339.5511540449463
2.0,15,2.0,61.0,469.0,2_61,5.0,0.01151715424239479,5848,8565,0.9982328099234178,1.4864129699818962,73,4.290459441148391,9.05543941075822,0.39636581480759714,474.0,0.3850654024911241,0.13132502791909134,-0.08165976992692217,0.47216402995498274,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.03488219654833293,1435.6116811431903
2.0,16,2.0,63.0,232.0,2_63,6.0,0.005782874914957722,5848,11993,0.9982328099234178,1.2012745753769927,101,4.61512051684126,9.392078425231722,0.1833831392633329,238.0,0.7217044169646248,-0.0816576476251728,0.24300130576594622,-0.21677261806861897,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.0131034443276032,539.2853547468374
2.0,17,2.0,65.0,82.0,2_65,4.0,0.0020896102633880843,5848,8659,0.9982328099234178,1.3150156955633368,134,4.897839799950911,9.066354521447801,0.2738486013481066,86.0,0.39598051318070504,0.008807814459600808,0.5257205888755981,-1.234695995486586,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.006388064698646061,262.90719073747726
2.0,18,2.0,70.0,2386.0,2_70,40.0,0.05894644766255224,5848,6097,0.9982328099234178,1.133178114236151,70,4.248495242049359,8.715552125907816,0.12502617554747344,2426.0,0.045178117640719995,-0.14001461134103227,-0.12362396902595436,2.1049557977639015,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.009379410525293076,386.01901957896183
2.0,19,2.0,77.0,3054.0,2_77,101.0,0.07665953931383031,5848,11248,0.9982328099234178,1.0468766581248745,53,3.970291913552122,9.327945614050446,0.04581111991051701,3155.0,0.6575716057833499,-0.2192296669779887,-0.4018272975231914,2.36770048323522,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.029096347773432302,1197.4892889633797
2.0,20,2.0,79.0,729.0,2_79,44.0,0.01878219457673243,5848,5283,0.9982328099234178,1.0416103122126033,45,3.8066624897703196,8.572249397164315,0.04076789278088154,773.0,-0.09812461110278034,-0.2242728941076242,-0.5654567213049935,0.9612357568473281,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.014687087706921486,604.4617816660607
2.0,21,2.0,81.0,2201.0,2_81,72.0,0.05522888521722227,5848,9294,0.9982328099234178,1.114732524365198,45,3.8066624897703196,9.137124309644923,0.1086144876725368,2273.0,0.4667503013778275,-0.15642629921596898,-0.5654567213049935,2.0398125321124496,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.039658248319515886,1632.1748678379959
2.0,22,2.0,82.0,191.0,2_82,15.0,0.005005345514627272,5848,5552,0.9982328099234178,1.3068580741174378,63,4.143134726391533,8.62191350218664,0.26762583970029596,206.0,-0.04846050608045569,0.0025850528117902687,-0.2289844846837806,-0.3611671229505126,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.017006940083914828,699.9376260935986
2.0,23,2.0,84.0,1180.0,2_84,95.0,0.03097968704441637,5848,21643,0.9982328099234178,1.2136265314886394,56,4.02535169073515,9.982437355514529,0.19361301061994293,1275.0,1.312063347247433,-0.07142777626856282,-0.3467675203401641,1.4616581658524328,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.10422689612772368,4289.562137032595
2.0,24,2.0,86.0,50.0,2_86,5.0,0.001336378656817961,5848,5323,0.9982328099234178,1.0222532632101247,74,4.30406509320417,8.579792333172758,0.022009272441549623,55.0,-0.09058167509433877,-0.24303151444695606,-0.06805411787114357,-1.6817101065076228,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.004853154637755736,199.73643227147508
2.0,25,2.0,87.0,44.0,2_87,1.0,0.0010934007192146954,5848,3084,0.9982328099234178,1.6028332935397103,157,5.056245805348308,8.03398273468322,0.47177287167523957,45.0,-0.6363912735838761,0.20673208478673377,0.6841265942729948,-1.8823808019697739,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.002287649740453537,94.15051271810577
2.0,26,2.0,88.0,337.0,2_88,12.0,0.00847993002235397,5848,5894,0.9982328099234178,1.0535356718388218,76,4.330733340286331,8.68169016329764,0.05215181400098245,349.0,0.011316155030543803,-0.21288897288752337,-0.04138587078898218,0.16602863046233338,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.005840986494131604,240.3916401524803
2.0,27,2.0,96.0,70.0,2_96,4.0,0.0017980367382641655,5848,5939,0.9982328099234178,1.39030215522207,112,4.718498871295094,8.68929604801586,0.3295211013770616,74.0,0.018922039748764108,0.0644803144885559,0.34637966021978117,-1.384978198535924,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.006841662067472921,281.57544404891553
2.0,28,2.0,98.0,12.0,2_98,1.0,0.0003158713188842453,5848,3384,0.9982328099234178,1.1336366411590786,121,4.795790545596741,8.126813720726114,0.1254307317010718,13.0,-0.5435602875409824,-0.1396100551874339,0.4236713345214278,-3.124093934278557,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.0013416978758488565,55.21891777843554
2.0,29,2.0,100.0,150.0,2_100,12.0,0.003936242589172903,5848,6479,0.9982328099234178,1.0000477286628526,61,4.110873864173311,8.776321456449958,4.7727523876243e-05,162.0,0.10594744818286105,-0.2649930593646295,-0.26124534690200213,-0.6014469565077099,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.008800250151746514,362.1830952452795
2.0,30,2.0,115.0,1444.0,2_115,75.0,0.036908348721936046,5848,11094,0.9982328099234178,1.269410191535141,47,3.8501476017100584,9.31415970061518,0.2385523764818738,1519.0,0.6437856923480837,-0.026488410406631965,-0.5219716093652548,1.636764210855679,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.07216314959268663,2969.946584636611
2.0,31,2.0,120.0,381.0,2_120,9.0,0.00947613956652736,5848,2422,0.9982328099234178,1.5855191651491305,88,4.477336814478207,7.792348924113037,0.4609119026867724,390.0,-0.8780250841540586,0.19587111579826663,0.10521760340289324,0.2771034473835984,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.005421384795156264,223.12251262945122
2.0,32,2.0,121.0,844.0,2_121,35.0,0.021357760715327048,5848,8439,0.9982328099234178,1.1767574260314637,54,3.9889840465642745,9.040619097157967,0.1627627119071727,879.0,0.3702450888908703,-0.10227807498133298,-0.3831351645110389,1.0897416059450833,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.028629370679949934,1178.2703797040194
2.0,33,2.0,123.0,300.0,2_123,19.0,0.007750996209544173,5848,5992,0.9982328099234178,1.2607381894503562,79,4.3694478524670215,8.698180525197055,0.2316974140548372,319.0,0.027806516929959273,-0.03334337283366852,-0.0026713586082918453,0.0761478110447509,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.01029580052239483,423.7339662996816
2.0,34,2.0,141.0,13.0,2_141,3.0,0.000388764700165225,5848,2499,0.9982328099234178,1.4994957380573533,123,4.812184355372417,7.823645930834952,0.40512887696037553,16.0,-0.8467280774321438,0.14008809007186981,0.4400651442971042,-2.9164545695003126,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.0022919434139594404,94.32722314491473
2.0,35,2.0,160.0,143.0,2_160,1.0,0.003498882301487025,5848,6927,0.9982328099234178,1.290446923523445,105,4.653960350157523,8.843182098022606,0.2549886107165812,144.0,0.17280808975550888,-0.010052176171924481,0.2818411390822101,-0.7192299921640931,5827.678541934002,1.303484139756442,79.21131945941617,0.007182687145026939,0.007429815171652878,305.7814732045458
4.0,36,4.0,2.0,42.0,4_2,8.0,0.0006137379093631855,6970,5848,1.4590292273142274,0.9982328099234178,106,4.663439094112067,8.673855001429615,-0.001768753399029032,50.0,0.0034809931625201618,-0.2668095402875348,0.08535908433707673,-1.876372579140069,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0011656025639655233,94.95930968114325
4.0,37,4.0,4.0,42258.0,4_4,633.0,0.5264766534099278,6970,6970,1.4590292273142274,1.4590292273142274,10,2.302585092994046,8.84937050375457,0.37777130176921897,42891.0,0.17899649548747534,0.11273051488071321,-2.2754949167809446,4.878021708129059,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.8172790968905614,66582.09346548025
4.0,38,4.0,9.0,547.0,4_9,32.0,0.007107084990425689,6970,3687,1.4590292273142274,1.56043282325534,173,5.153291594497779,8.212568398234145,0.4449632335837941,579.0,-0.4578056100329498,0.17992244669528834,0.5752115847227884,0.5729068930047804,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0010603108963846755,86.38140810666675
4.0,39,4.0,12.0,69.0,4_12,6.0,0.0009206068640447784,6970,6398,1.4590292273142274,0.9912271518317439,121,4.795790545596741,8.763740720509464,-0.008811556153214089,75.0,0.09336671224236902,-0.2738523430417198,0.21771053582175068,-1.4709074710319046,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0009695998910654064,78.99136392531652
4.0,40,4.0,17.0,2243.0,4_17,24.0,0.027826876810526834,6970,6771,1.4590292273142274,1.5755095367740095,157,5.056245805348308,8.820404065485645,0.4545787353698389,2267.0,0.15003005721855114,0.1895379484813331,0.4781657955733176,1.9378170659393141,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0030387425688064348,247.56027959552262
4.0,41,4.0,31.0,64.0,4_31,1.0,0.0007978592821721412,6970,3183,1.4590292273142274,1.4009962672156087,209,5.342334251964811,8.065579427282092,0.3371836029798777,65.0,-0.6047945809850014,0.07214281609137203,0.7642542421898205,-1.6140083146725779,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0004008077445095298,32.653005329702374
4.0,42,4.0,33.0,1177.0,4_33,72.0,0.015331172975892374,6970,7137,1.4590292273142274,1.5853107163217366,92,4.5217885770490405,8.873047798971067,0.46078042365100813,1249.0,0.20267379070397304,0.19573963676250233,-0.056291432725950157,1.3417029255573627,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.010318466724167079,840.6248470844436
4.0,43,4.0,34.0,730.0,4_34,10.0,0.009083321058575147,6970,6793,1.4590292273142274,1.455698045010921,122,4.804021044733257,8.823647949191303,0.37548554159858194,740.0,0.1532739409242076,0.11044475471007612,0.22594103495826603,0.8182546016300005,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.003947903740988801,321.62782197087563
4.0,44,4.0,38.0,718.0,4_38,31.0,0.00919379388226052,6970,2966,1.4590292273142274,1.352242775406721,57,4.04305126783455,7.994969522697877,0.30176452910896057,749.0,-0.6754044855692168,0.036723742220454846,-0.5350287419404404,0.8303433989490047,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0050300934469441495,409.79165293564597
4.0,45,4.0,42.0,245.0,4_42,5.0,0.003068689546815928,6970,5839,1.4590292273142274,1.250122566293173,149,5.003946305945459,8.672314828283538,0.22324159954186357,250.0,0.0019408200164434022,-0.041799187346642196,0.4258662961704686,-0.2669346667059685,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0012415130578320398,101.14358579546062
4.0,46,4.0,50.0,10953.0,4_50,383.0,0.13914665881082142,6970,14341,1.4590292273142274,1.3022053814164343,79,4.3694478524670215,9.570877846729212,0.26405927436963,11336.0,0.900503838462118,-0.0009815125188757461,-0.20863215730796905,3.5473431968023013,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0182498967448396,1486.7825880085927
4.0,47,4.0,53.0,105.0,4_53,7.0,0.0013747729169735355,6970,4591,1.4590292273142274,1.6085120847081928,128,4.852030263919617,8.431853144249223,0.4753095806983718,112.0,-0.2385208640178722,0.21026879380986616,0.27395025414462676,-1.0698967132731203,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0029901095793650537,243.5982472117122
4.0,48,4.0,59.0,380.0,4_59,19.0,0.0048976285167182205,6970,6876,1.4590292273142274,1.7777575101695655,124,4.820281565605037,8.83579236650274,0.5753527443089559,399.0,0.16541835823564563,0.3103119574204502,0.24220155583004632,0.20056583232164854,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0077882280957452575,634.4913665041746
4.0,49,4.0,60.0,142.0,4_60,1.0,0.0017552904207787108,6970,3596,1.4590292273142274,1.5365781428844136,136,4.912654885736052,8.18757739559151,0.4295579590136523,143.0,-0.4827966126755835,0.1645171721251466,0.33457487596106145,-0.8255509543083075,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.001616488584888374,131.69209203368604
4.0,50,4.0,61.0,4345.0,4_61,97.0,0.054524475867825405,6970,8565,1.4590292273142274,1.4864129699818962,91,4.51085950651685,9.05543941075822,0.39636581480759714,4442.0,0.38506540249112603,0.13132502791909134,-0.0672205032581404,2.6104644198861577,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.010767313387581304,877.1914870594737
4.0,51,4.0,63.0,5471.0,4_63,207.0,0.06969607698728335,6970,11993,1.4590292273142274,1.2012745753769927,54,3.9889840465642745,9.392078425231722,0.1833831392633329,5678.0,0.7217044169646268,-0.0816576476251728,-0.5890959632107161,2.8559587524647014,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.024234594687970918,1974.3439600396148
4.0,52,4.0,65.0,1663.0,4_65,37.0,0.02086708891834831,6970,8659,1.4590292273142274,1.3150156955633368,88,4.477336814478207,9.066354521447801,0.2738486013481066,1700.0,0.3959805131807068,0.008807814459600808,-0.10074319529678402,1.6499879454760926,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0076479409319903345,623.0624518473886
4.0,53,4.0,70.0,205.0,4_70,4.0,0.0025654244611381157,6970,6097,1.4590292273142274,1.133178114236151,114,4.736198448394496,8.715552125907816,0.12502617554747344,209.0,0.0451781176407219,-0.14001461134103227,0.1581184386195049,-0.44606133260340397,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.001644978420638817,134.01310197260315
4.0,54,4.0,77.0,180.0,4_77,8.0,0.0023076545392055775,6970,11248,1.4590292273142274,1.0468766581248745,99,4.59511985013459,9.327945614050446,0.04581111991051701,188.0,0.6575716057833518,-0.2192296669779887,0.01703984035959954,-0.5519536217382658,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0038183311958837622,311.07180586625833
4.0,55,4.0,79.0,37.0,4_79,7.0,0.0005400893602396032,6970,5283,1.4590292273142274,1.0416103122126033,96,4.564348191467836,8.572249397164315,0.04076789278088154,44.0,-0.0981246111027785,-0.2242728941076242,-0.013731818307154196,-2.0042059506499537,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0014552596367446902,118.55709208631642
4.0,56,4.0,81.0,133.0,4_81,8.0,0.0017307409044041832,6970,9294,1.4590292273142274,1.114732524365198,126,4.836281906951478,9.137124309644923,0.1086144876725368,141.0,0.4667503013778293,-0.15642629921596898,0.2582018971764876,-0.8396356941900466,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0022108855234300026,180.11642182279544
4.0,57,4.0,82.0,83.0,4_82,6.0,0.0010924534786664703,6970,5552,1.4590292273142274,1.3068580741174378,89,4.48863636973214,8.62191350218664,0.26762583970029596,89.0,-0.048460506080453825,0.0025850528117902687,-0.08944364004285067,-1.299759214836075,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.004029243130690159,328.2543793710659
4.0,58,4.0,84.0,348.0,4_84,31.0,0.004652133352972946,6970,21643,1.4590292273142274,1.2136265314886394,127,4.844187086458591,9.982437355514529,0.19361301061994293,379.0,1.312063347247435,-0.07142777626856282,0.2661070766836008,0.14914062051421131,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.009074409896195344,739.2740254232423
4.0,59,4.0,86.0,30.0,4_86,3.0,0.0004050670201797025,6970,5323,1.4590292273142274,1.0222532632101247,83,4.418840607796598,8.579792333172758,0.022009272441549623,33.0,-0.09058167509433696,-0.24303151444695606,-0.1592394019783926,-2.2918880231017345,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0018730276004624486,152.59181255447476
4.0,60,4.0,87.0,199.0,4_87,22.0,0.0027127215593852803,6970,3084,1.4590292273142274,1.6028332935397103,115,4.74493212836325,8.03398273468322,0.47177287167523957,221.0,-0.6363912735838743,0.20673208478673377,0.16685211858825957,-0.390232883050462,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.002174072330171982,177.11732459445105
4.0,61,4.0,88.0,52.0,4_88,3.0,0.0006751117002995041,6970,5894,1.4590292273142274,1.0535356718388218,122,4.804021044733257,8.68169016329764,0.05215181400098245,55.0,0.011316155030545779,-0.21288897288752337,0.22594103495826603,-1.781062399335744,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0010561158273426033,86.03964422194721
4.0,62,4.0,96.0,630.0,4_96,41.0,0.00823636274365395,6970,5939,1.4590292273142274,1.39030215522207,58,4.060443010546419,8.68929604801586,0.3295211013770616,671.0,0.018922039748765853,0.0644803144885559,-0.5176369992285711,0.7203735524034669,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.013537235483320571,1102.8515003551602
4.0,63,4.0,98.0,110.0,4_98,16.0,0.0015466195315952276,6970,3384,1.4590292273142274,1.1336366411590786,53,3.970291913552122,8.126813720726114,0.1254307317010718,126.0,-0.5435602875409804,-0.1396100551874339,-0.6077880962228686,-0.9521136776167368,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0037828564993464416,308.1817532887559
4.0,64,4.0,100.0,112.0,4_100,2.0,0.001399322433348063,6970,6479,1.4590292273142274,1.0000477286628526,91,4.51085950651685,8.776321456449958,4.7727523876243e-05,114.0,0.10594744818286303,-0.2649930593646295,-0.0672205032581404,-1.0521971361737195,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0018580122222888401,151.36853972542724
4.0,65,4.0,115.0,2597.0,4_115,94.0,0.033031374281926644,6970,11094,1.4590292273142274,1.269410191535141,88,4.477336814478207,9.31415970061518,0.2385523764818738,2691.0,0.6437856923480856,-0.026488410406631965,-0.10074319529678402,2.109272566158691,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.009422838684505521,767.6598219492957
4.0,66,4.0,120.0,119.0,4_120,0.0,0.0014606962242843817,6970,2422,1.4590292273142274,1.5855191651491305,143,4.962844630259907,7.792348924113037,0.4609119026867724,119.0,-0.8780250841540567,0.19587111579826663,0.3847646204849169,-1.0092720914566855,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.0009552375094189118,77.82128941733991
4.0,67,4.0,121.0,146.0,4_121,6.0,0.001865763244464084,6970,8439,1.4590292273142274,1.1767574260314637,113,4.727387818712341,9.040619097157967,0.1627627119071727,152.0,0.3702450888908723,-0.10227807498133298,0.14930780893735013,-0.7645150637219386,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.002954793376066274,240.7211067613672
4.0,68,4.0,123.0,536.0,4_123,21.0,0.006837040310305887,6970,5992,1.4590292273142274,1.2607381894503562,118,4.770684624465665,8.698180525197055,0.2316974140548372,557.0,0.027806516929961,-0.03334337283366852,0.1926046146906743,0.534169655359069,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.002168026078363731,176.62474855213642
4.0,69,4.0,141.0,161.0,4_141,18.0,0.002197181715520204,6970,2499,1.4590292273142274,1.4994957380573533,84,4.430816798843313,7.823645930834952,0.40512887696037553,179.0,-0.8467280774321418,0.14008809007186981,-0.1472632109316769,-0.60100977872746,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.002525998462900639,205.78804277558928
4.0,70,4.0,160.0,2690.0,4_160,84.0,0.034050179211469536,6970,6927,1.4590292273142274,1.290446923523445,50,3.912023005428146,8.843182098022606,0.2549886107165812,2774.0,0.17280808975551074,-0.010052176171924481,-0.6660570043468445,2.139650016306562,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.017554635269009335,1430.1410260956525
4.0,71,4.0,15.0,0.0,4_15,1.0,1.227475818726371e-05,6970,1196,1.4590292273142274,1.555766917161011,208,5.337538079701318,7.086737934510577,0.44196861836661705,1.0,-1.5836360737565172,0.1769278314781114,0.7594580699263276,-5.788395584568215,5827.678541933991,1.303484139756442,97.32734714510428,0.004007570829017141,0.00015733331561412403,12.817630556451457
9.0,72,9.0,2.0,112.0,9_2,3.0,0.0030669120196282367,3687,5848,1.56043282325534,0.9982328099234178,86,4.454347296253507,8.673855001429615,-0.001768753399029032,115.0,0.0034809931625181703,-0.2668095402875348,-0.07964913224072098,-0.5930880972092277,5827.678541934002,1.303484139756442,93.13000577039665,0.0055497855967520035,0.002778818074061835,104.19734132309662
9.0,73,9.0,4.0,1388.0,9_4,32.0,0.03786969624236606,3687,6970,1.56043282325534,1.4590292273142274,62,4.127134385045092,8.84937050375457,0.37777130176921897,1420.0,0.17899649548747332,0.11273051488071321,-0.4068620434491372,1.9203919250228287,5827.678541934002,1.303484139756442,93.13000577039665,0.0055497855967520035,0.02641031429252155,990.3075550266806
9.0,74,9.0,9.0,18601.0,9_9,430.0,0.5075339360482172,3687,3687,1.56043282325534,1.56043282325534,10,2.302585092994046,8.212568398234145,0.4449632335837941,19031.0,-0.4578056100329517,0.17992244669528834,-2.2314113355001832,4.51580428194455,5827.678541934002,1.303484139756442,93.13000577039665,0.0055497855967520035,0.6746447971199718,25297.155957607585
